commentId,suggestionId,author,timestamp
103443,45565,FreddiRoo,9/18/2012 3:34 PM
103444,45565,Babybluebird,9/18/2012 4:24 PM
103445,45565,kylizzle,9/18/2012 4:25 PM
103446,45565,tylermd,9/18/2012 4:31 PM
103447,45565,DrMichelle,9/18/2012 5:34 PM
103448,45565,djwarre,9/18/2012 5:53 PM
103449,45565,mcharlotteg,9/18/2012 6:09 PM
103450,45565,LongTimePatron,9/18/2012 6:14 PM
103451,45565,Iwantmysoymilk,9/18/2012 6:38 PM
103452,45565,Piggtale,9/18/2012 6:51 PM
103453,45565,lattelovur,9/18/2012 6:59 PM
103454,45565,osowired,9/18/2012 7:45 PM
103455,45565,nyrn,9/18/2012 8:21 PM
103456,45565,morazda,9/19/2012 4:04 AM
103457,45565,dmastovich,9/19/2012 5:46 AM
103458,45565,gmcnama7,9/19/2012 6:39 AM
103459,45565,crazy4chai,9/19/2012 7:35 AM
103460,45565,Dar2,9/19/2012 9:25 AM
103461,45565,ajolie7,9/19/2012 11:07 AM
103462,45565,smvb,9/19/2012 11:26 AM
103463,45565,Ruza,9/19/2012 1:51 PM
103464,45565,bigbrowneyes64,9/19/2012 2:04 PM
103465,45565,apingelramsay,9/19/2012 6:31 PM
103466,45565,PlainSimple,9/19/2012 7:47 PM
103467,45565,BCBrandt,9/20/2012 8:57 AM
103468,45565,kpasa23,9/20/2012 12:56 PM
104627,46018,auntrocky,9/18/2012 1:39 PM
104628,46018,Unique01,9/18/2012 2:05 PM
104629,46018,Kowabunga,9/18/2012 3:24 PM
104630,46018,kylizzle,9/18/2012 4:25 PM
104631,46018,MusicalMan,9/18/2012 4:28 PM
104632,46018,Sparkkey,9/18/2012 6:36 PM
104633,46018,rizzo209,9/18/2012 6:47 PM
104634,46018,Alexis0906,9/18/2012 6:50 PM
104635,46018,Divadeb,9/18/2012 8:53 PM
104636,46018,js4usa,9/18/2012 9:08 PM
104637,46018,kraek9,9/19/2012 6:55 AM
104638,46018,TXsoylatte,9/19/2012 8:07 AM
104639,46018,miqtee,9/19/2012 8:12 AM
104640,46018,ByrdNest,9/19/2012 8:17 AM
104641,46018,fefee,9/19/2012 8:40 AM
104642,46018,mekana,9/19/2012 11:38 AM
104643,46018,Scout11,9/19/2012 4:02 PM
104644,46018,finsta,9/20/2012 8:16 AM
104645,46018,rikka76,9/20/2012 8:29 AM
104646,46018,JayAre,9/22/2012 4:02 PM
104647,46018,Bob110,9/23/2012 7:37 AM
104648,46018,srjjben,10/1/2012 2:00 PM
104649,46018,lindsay2,10/3/2012 5:17 AM
104650,46018,mscatmar,10/4/2012 8:43 PM
104651,46018,Brian12,10/22/2012 8:50 AM
104652,46018,Tay22,10/28/2012 8:43 AM
104653,46018,bobbysmom,10/31/2012 12:24 PM
105875,46449,AlanaM,9/18/2012 8:02 AM
105876,46449,Spaulding,9/18/2012 8:05 AM
105877,46449,HOHO,9/18/2012 8:05 AM
105878,46449,queendecaf,9/18/2012 8:17 AM
105879,46449,supermoxie,9/18/2012 12:01 PM
105880,46449,Jlorensen,9/18/2012 1:00 PM
105881,46449,wolverine25,9/18/2012 1:43 PM
105882,46449,cole_cp3,9/18/2012 2:44 PM
105883,46449,tumblercups,9/18/2012 2:54 PM
105884,46449,ctkennedy,9/18/2012 3:57 PM
105885,46449,sachelle23,9/18/2012 4:21 PM
105886,46449,kylizzle,9/18/2012 4:25 PM
105887,46449,MusicalMan,9/18/2012 4:33 PM
105888,46449,mayflower,9/18/2012 5:37 PM
105889,46449,Noelani_Kai,9/18/2012 5:46 PM
105890,46449,marymarymary,9/18/2012 7:00 PM
105891,46449,fishorfly,9/18/2012 8:15 PM
105892,46449,MrMisto,9/18/2012 8:28 PM
105893,46449,supernoodle,9/18/2012 8:39 PM
105894,46449,brendabean,9/18/2012 8:46 PM
105895,46449,scootersfree,9/18/2012 8:54 PM
105896,46449,turkish33,9/18/2012 10:09 PM
105897,46449,SLHere,9/18/2012 11:26 PM
105898,46449,steves1,9/19/2012 5:35 AM
105899,46449,MorningStar73,9/19/2012 5:44 AM
105900,46449,kraek9,9/19/2012 6:56 AM
105901,46449,Chica231,9/19/2012 7:17 AM
105902,46449,brighteye,9/19/2012 8:06 AM
105903,46449,kimloveskoffee,9/19/2012 8:47 AM
105904,46449,todd91942,9/19/2012 1:02 PM
105905,46449,ajomara,9/19/2012 10:14 PM
105906,46449,butlerjo,9/20/2012 6:31 AM
105907,46449,lg63,9/20/2012 9:19 AM
105908,46449,jenna62,9/20/2012 9:39 AM
105909,46449,equimom,9/22/2012 6:55 AM
105910,46449,esterbaquiran,9/22/2012 9:30 AM
105911,46449,kdo1,9/23/2012 7:48 PM
105912,46449,mkErin,9/25/2012 3:44 PM
105913,46449,Bluefire213,9/26/2012 10:48 AM
105914,46449,myrewardscard,9/29/2012 8:33 AM
105915,46449,ChiIIyBean,9/29/2012 12:28 PM
105916,46449,julieh,10/1/2012 6:27 AM
105917,46449,luluspencer,10/1/2012 10:26 PM
105918,46449,jmvf36,10/3/2012 6:52 AM
105919,46449,wolf_sarah1,10/3/2012 2:14 PM
105920,46449,alleydog9,10/10/2012 10:32 AM
105921,46449,mncarr7,10/11/2012 7:14 PM
105922,46449,Mamabaehr,10/11/2012 9:34 PM
105923,46449,PERCYGIRL,10/15/2012 12:34 PM
108117,47738,jcolautti26,9/18/2012 6:22 AM
108118,47738,candersonjax,9/18/2012 6:23 AM
108119,47738,gobo,9/18/2012 6:28 AM
108120,47738,pamb456,9/18/2012 6:31 AM
108121,47738,camdenlake,9/18/2012 6:32 AM
108122,47738,pamb456,9/18/2012 6:34 AM
108123,47738,mjpolstein,9/18/2012 6:35 AM
108124,47738,runfar21,9/18/2012 6:38 AM
108125,47738,benedictify,9/18/2012 6:38 AM
108126,47738,gobo,9/18/2012 6:40 AM
108127,47738,odie,9/18/2012 6:40 AM
108128,47738,vig,9/18/2012 6:47 AM
108129,47738,amandanor,9/18/2012 6:50 AM
108130,47738,gobo,9/18/2012 6:53 AM
108131,47738,devinecoffee,9/18/2012 7:25 AM
108132,47738,greenfish,9/18/2012 7:33 AM
108133,47738,gobo,9/18/2012 7:35 AM
108134,47738,Jabelone,9/18/2012 8:09 AM
108135,47738,gobo,9/18/2012 8:14 AM
108136,47738,dakinok,9/18/2012 8:21 AM
108137,47738,mfc9787,9/18/2012 8:23 AM
108138,47738,gobo,9/18/2012 8:24 AM
108139,47738,Jabelone,9/18/2012 8:40 AM
108140,47738,maf1210,9/18/2012 9:01 AM
108141,47738,gobo,9/18/2012 9:12 AM
108142,47738,1suzeeq,9/18/2012 9:17 AM
108143,47738,gobo,9/18/2012 9:21 AM
108144,47738,1suzeeq,9/18/2012 9:24 AM
108145,47738,gobo,9/18/2012 9:24 AM
108146,47738,Jabelone,9/18/2012 9:33 AM
108147,47738,1suzeeq,9/18/2012 9:35 AM
108148,47738,gobo,9/18/2012 9:37 AM
108149,47738,VegasDawn,9/18/2012 9:41 AM
108150,47738,gobo,9/18/2012 9:42 AM
108151,47738,booboobear,9/18/2012 9:45 AM
108152,47738,aflam,9/18/2012 9:46 AM
108153,47738,VegasDawn,9/18/2012 9:47 AM
108154,47738,1suzeeq,9/18/2012 9:50 AM
108155,47738,morecaramel,9/18/2012 9:51 AM
108156,47738,mwreagon,9/18/2012 9:53 AM
108157,47738,sandster,9/18/2012 9:58 AM
108158,47738,gobo,9/18/2012 9:58 AM
108159,47738,rdarmand,9/18/2012 10:04 AM
108160,47738,Havinat,9/18/2012 10:18 AM
108161,47738,melvl,9/18/2012 10:24 AM
108162,47738,Leigha,9/18/2012 10:25 AM
108163,47738,Leigha,9/18/2012 10:27 AM
108164,47738,CShadow,9/18/2012 10:41 AM
108165,47738,Savasana7,9/18/2012 10:44 AM
108166,47738,edenburnin,9/18/2012 10:49 AM
108855,48179,kaylapedia,10/18/2013 10:56 AM
108856,48179,pumpkinmocha,10/18/2013 1:15 PM
108857,48179,BJDS,10/18/2013 2:26 PM
108858,48179,TKboss,10/18/2013 2:42 PM
108859,48179,agentofsbux,10/19/2013 6:33 PM
108860,48179,Hope1,11/11/2013 4:25 PM
108861,48179,imputedgrace,11/20/2013 6:37 PM
108862,48179,bwill1,11/20/2013 6:45 PM
108863,48179,RileyB,11/20/2013 6:50 PM
108864,48179,buggin2stamp,11/20/2013 7:08 PM
108865,48179,yaycafelatte,11/20/2013 7:14 PM
108866,48179,evolution,11/20/2013 7:31 PM
108867,48179,duranfab5,11/20/2013 8:00 PM
108868,48179,kaylapedia,11/20/2013 8:01 PM
108869,48179,cwyatt,11/20/2013 8:30 PM
108870,48179,lovetoshop,11/20/2013 8:32 PM
108871,48179,awu,11/20/2013 8:35 PM
108872,48179,ldinnel,11/20/2013 8:53 PM
108873,48179,snooch007,11/20/2013 9:14 PM
108874,48179,caseyhoux,11/20/2013 9:29 PM
108875,48179,guidocat,11/20/2013 10:22 PM
108876,48179,LilFerb,11/20/2013 11:22 PM
108877,48179,Luey,11/20/2013 11:41 PM
108878,48179,traciemarie6,11/21/2013 12:57 AM
108879,48179,colgert,11/21/2013 1:37 AM
108880,48179,cita24,11/21/2013 5:40 AM
108881,48179,CafeGuru,11/21/2013 5:42 AM
108882,48179,rxkms,11/21/2013 5:52 AM
108883,48179,kellyg76,11/21/2013 5:54 AM
108884,48179,JefM,11/21/2013 5:58 AM
108885,48179,sammerz4,11/21/2013 6:28 AM
108886,48179,kaylapedia,11/21/2013 6:29 AM
108887,48179,pumpkinpal,11/21/2013 6:37 AM
108888,48179,Glorenzy,11/21/2013 6:39 AM
108889,48179,icemanjohnsans,11/21/2013 6:39 AM
108890,48179,lalyce,11/21/2013 6:48 AM
108891,48179,nanapeanut,11/21/2013 6:53 AM
108892,48179,svpate,11/21/2013 6:59 AM
108893,48179,NazO,11/21/2013 7:10 AM
108894,48179,Tennis58,11/21/2013 7:36 AM
108895,48179,JoanNYC,11/21/2013 7:48 AM
108896,48179,LisaP444,11/21/2013 7:56 AM
108897,48179,angrylilgirl,11/21/2013 8:07 AM
108898,48179,mdamia,11/21/2013 10:13 AM
108899,48179,DblTallTN,11/21/2013 11:10 AM
108900,48179,Celtic_Gypsy,11/21/2013 11:51 AM
108901,48179,Celtic_Gypsy,11/21/2013 11:55 AM
108902,48179,krosssyd2,11/21/2013 12:09 PM
108903,48179,000Paige,11/21/2013 3:19 PM
108904,48179,kaylapedia,11/21/2013 3:24 PM
109789,48817,PCoast,10/15/2013 6:19 PM
109790,48817,chevy043,10/28/2013 2:33 PM
109791,48817,MissJackiTX,10/28/2013 11:36 PM
109792,48817,chroffee,10/29/2013 9:24 PM
109793,48817,Questioning1,10/29/2013 9:29 PM
109794,48817,Boogie4ever,10/30/2013 5:28 PM
109795,48817,SizeMatters2,10/30/2013 5:30 PM
109796,48817,minhle,11/1/2013 10:15 PM
109797,48817,katherinehemp,11/6/2013 5:51 PM
109798,48817,countrygurl201,11/7/2013 12:29 AM
109799,48817,carawesty,11/18/2013 7:06 PM
109800,48817,dianej26,11/20/2013 6:04 PM
109801,48817,BoxerDeuce,11/20/2013 6:07 PM
109802,48817,happysberger,11/20/2013 6:08 PM
109803,48817,econfkid,11/20/2013 6:09 PM
109804,48817,lovidovi,11/20/2013 6:24 PM
109805,48817,Mary034,11/20/2013 6:26 PM
109806,48817,michyelle,11/20/2013 6:28 PM
109807,48817,martykate,11/20/2013 6:32 PM
109808,48817,turiray23,11/20/2013 6:38 PM
109809,48817,gt22gt,11/20/2013 6:48 PM
109810,48817,archie8400,11/20/2013 6:50 PM
109811,48817,3xLatte,11/20/2013 6:51 PM
109812,48817,sueshii,11/20/2013 6:54 PM
109813,48817,mgna,11/20/2013 6:55 PM
109814,48817,skipntracy,11/20/2013 7:05 PM
109815,48817,lalalasing,11/20/2013 7:09 PM
109816,48817,sha_layboyd,11/20/2013 7:10 PM
109817,48817,tmtcm,11/20/2013 7:20 PM
109818,48817,Madfran,11/20/2013 7:47 PM
109819,48817,brittcandc,11/20/2013 7:52 PM
109820,48817,NinjaA,11/20/2013 8:01 PM
109821,48817,kidmugg,11/20/2013 8:04 PM
109822,48817,searchn4SBnOKC,11/20/2013 8:09 PM
109823,48817,shareasmile,11/20/2013 8:11 PM
109824,48817,MissYvonne,11/20/2013 8:17 PM
109825,48817,Mochabby,11/20/2013 8:20 PM
109826,48817,HillerNtheNet,11/20/2013 8:22 PM
109827,48817,seanyari1,11/20/2013 8:23 PM
109828,48817,CoffeeLover13,11/20/2013 8:27 PM
109829,48817,Shelleyalison6,11/20/2013 8:31 PM
109830,48817,KBMNYC,11/20/2013 8:36 PM
109831,48817,PsychoSB,11/20/2013 8:45 PM
109832,48817,ericar,11/20/2013 8:46 PM
109833,48817,levis1girl,11/20/2013 8:50 PM
109834,48817,leilahmarie,11/20/2013 8:56 PM
109835,48817,RLSMED,11/20/2013 9:04 PM
109836,48817,sullsandra,11/20/2013 9:09 PM
109837,48817,tishtish1975,11/20/2013 9:15 PM
109838,48817,beccacarla,11/20/2013 9:26 PM
110085,48908,4good73,5/13/2013 9:53 AM
110086,48908,HumpMan,5/17/2013 6:06 AM
110087,48908,SpinsterChick,5/17/2013 7:26 PM
110088,48908,scottk,5/20/2013 11:51 AM
110089,48908,wcaddey,5/22/2013 5:14 PM
110090,48908,slgninny,5/28/2013 7:41 PM
110091,48908,another8a,6/6/2013 5:57 PM
110092,48908,Blesst,6/13/2013 1:58 PM
110093,48908,RavnWyng,6/18/2013 5:39 AM
110094,48908,tracyn4,6/18/2013 4:10 PM
110095,48908,RavnWyng,6/18/2013 9:42 PM
110096,48908,atfz01,6/19/2013 8:51 AM
110097,48908,Madrigal,6/20/2013 7:52 PM
110098,48908,Mabet63,6/21/2013 6:40 AM
110099,48908,solbeam7,6/25/2013 1:16 PM
110100,48908,RavnWyng,6/26/2013 7:49 AM
110101,48908,GoldiMAN,6/29/2013 1:13 PM
110102,48908,SuZZZ,6/30/2013 11:44 PM
110103,48908,Yumcoffee169,7/1/2013 12:17 PM
110104,48908,americanoluver,7/1/2013 4:13 PM
110105,48908,Elyse310,7/4/2013 3:30 PM
110106,48908,myrewards,7/6/2013 2:26 PM
110107,48908,dwightpro,7/12/2013 7:05 AM
110108,48908,baristacb,7/18/2013 12:22 PM
110109,48908,knighthwk,8/7/2013 8:06 PM
110110,48908,bonniebook,9/6/2013 7:15 PM
110111,48908,Sandy56,9/10/2013 9:00 PM
110112,48908,RavnWyng,9/11/2013 12:06 PM
110113,48908,dr@gonfly,9/18/2013 9:13 PM
110114,48908,{F30DA0BE-7EA4-436E-8FD9-F57C20911780},10/5/2013 5:34 PM
110115,48908,{F30DA0BE-7EA4-436E-8FD9-F57C20911780},10/5/2013 5:36 PM
110116,48908,djhens70,10/9/2013 11:37 AM
110117,48908,another8a,10/9/2013 12:07 PM
110118,48908,TKboss,10/9/2013 12:35 PM
110119,48908,minniebunny2,10/9/2013 11:12 PM
110120,48908,minniebunny2,10/9/2013 11:19 PM
110121,48908,Babesister,10/12/2013 10:18 AM
110122,48908,kanemt,10/15/2013 7:52 AM
110123,48908,cazzooo,10/15/2013 10:00 AM
110124,48908,marcgrella,10/15/2013 8:42 PM
110125,48908,csilvest,10/17/2013 3:41 PM
110126,48908,SweetBenjie,10/24/2013 3:56 PM
110127,48908,RavnWyng,10/26/2013 8:33 PM
110128,48908,munchyBoo,10/28/2013 11:10 PM
110129,48908,jasmyna,11/2/2013 5:26 PM
110130,48908,David1977,11/17/2013 4:35 PM
110131,48908,medusa1950,11/20/2013 6:34 PM
110132,48908,friescmja,11/20/2013 7:03 PM
110178,48918,CoffeeMugged,10/30/2013 4:37 AM
110179,48918,RealSnowWhite,10/30/2013 6:43 AM
110180,48918,starpopcorn,11/11/2013 12:27 PM
110181,48918,transitrider32,11/17/2013 3:05 PM
110182,48918,carawesty,11/18/2013 7:08 PM
110183,48918,kingwhitemocha,11/20/2013 6:07 PM
110184,48918,aegee14,11/20/2013 6:10 PM
110185,48918,lvzmycoffee,11/20/2013 6:10 PM
110186,48918,running4grace,11/20/2013 6:10 PM
110187,48918,buchajo,11/20/2013 6:16 PM
110188,48918,abbieduv,11/20/2013 6:21 PM
110189,48918,Mary034,11/20/2013 6:28 PM
110190,48918,hancopy,11/20/2013 6:28 PM
110191,48918,ayecats,11/20/2013 6:32 PM
110192,48918,ffstarbucks,11/20/2013 6:39 PM
110193,48918,mm3bmw1,11/20/2013 7:04 PM
110194,48918,KristinK,11/20/2013 7:09 PM
110195,48918,yaycafelatte,11/20/2013 7:12 PM
110196,48918,leahsmith101,11/20/2013 7:16 PM
110197,48918,frankstewart,11/20/2013 7:16 PM
110198,48918,Zoltan,11/20/2013 7:17 PM
110199,48918,meglerz,11/20/2013 8:08 PM
110200,48918,MGscottsdale,11/20/2013 8:19 PM
110201,48918,Candacebriley,11/20/2013 8:20 PM
110202,48918,vanessabr,11/20/2013 8:21 PM
110203,48918,PrincessJock,11/20/2013 8:28 PM
110204,48918,Tmisyo,11/20/2013 8:44 PM
110205,48918,hmreck88,11/20/2013 8:45 PM
110206,48918,locamami,11/20/2013 8:56 PM
110207,48918,famof5,11/20/2013 8:57 PM
110208,48918,starlynn91,11/20/2013 9:07 PM
110209,48918,sullsandra,11/20/2013 9:11 PM
110210,48918,mochadogmiller,11/20/2013 9:19 PM
110211,48918,CoffeeMugged,11/20/2013 9:20 PM
110212,48918,srasmil,11/20/2013 9:27 PM
110213,48918,artlover55,11/20/2013 9:44 PM
110214,48918,knrh,11/20/2013 10:11 PM
110215,48918,Stellaella,11/20/2013 10:39 PM
110216,48918,bebot,11/20/2013 11:07 PM
110217,48918,cw561128,11/21/2013 12:03 AM
110218,48918,kickininonjava,11/21/2013 12:07 AM
110219,48918,srmike,11/21/2013 1:19 AM
110220,48918,LainieMeem,11/21/2013 4:18 AM
110221,48918,ason67,11/21/2013 4:46 AM
110222,48918,Strbcksluva,11/21/2013 4:58 AM
110223,48918,coryflo,11/21/2013 5:19 AM
110224,48918,cita24,11/21/2013 5:34 AM
110225,48918,cstovall6,11/21/2013 6:11 AM
110226,48918,nanapeanut,11/21/2013 6:50 AM
110227,48918,Tis_the_season,11/21/2013 6:56 AM
110344,48956,goldfish412,11/21/2013 12:21 AM
110345,48956,JDelgado,11/21/2013 11:24 AM
110346,48956,iteechu,11/21/2013 1:02 PM
110347,48956,jbouatavanh,11/21/2013 2:37 PM
110348,48956,miahza315,11/21/2013 5:55 PM
110349,48956,emb93,11/22/2013 6:31 PM
110350,48956,moorec4,11/22/2013 6:34 PM
110351,48956,chemgirl,11/27/2013 2:36 AM
110352,48956,MireyaEsca,11/28/2013 7:48 PM
110353,48956,Vgdare,12/5/2013 11:05 AM
110354,48956,badlilkitty,12/6/2013 12:22 PM
110355,48956,INCHRISTICANDO,12/8/2013 1:05 AM
110356,48956,Just1Blast,12/10/2013 11:39 AM
110357,48956,Carlscorner,12/11/2013 9:36 AM
110358,48956,INCHRISTICANDO,12/13/2013 7:32 AM
110359,48956,apogrl,12/14/2013 7:45 AM
110360,48956,COFFEEIS,12/15/2013 2:51 PM
110361,48956,Melody,12/15/2013 3:11 PM
110362,48956,COFFEEIS,12/17/2013 10:03 PM
110363,48956,Kashia07,12/18/2013 12:01 PM
110364,48956,papalvarado,12/20/2013 10:15 AM
110365,48956,StacyRocs,12/21/2013 10:03 PM
110366,48956,KK0457,12/26/2013 1:09 AM
110367,48956,samicia,12/26/2013 6:13 PM
110368,48956,Becca204,12/28/2013 7:12 AM
110369,48956,ABelk1312,12/31/2013 5:35 AM
110370,48956,Val99,1/1/2014 7:22 AM
110371,48956,smelanson55,1/2/2014 8:01 AM
110372,48956,mstbella,1/2/2014 7:49 PM
110373,48956,normsmom,1/4/2014 8:50 AM
110374,48956,nikkishear,1/4/2014 8:33 PM
110375,48956,JamieLvsCoffee,1/6/2014 2:38 PM
110376,48956,MamaGrr,1/6/2014 10:03 PM
110377,48956,MarkM77,1/7/2014 7:46 AM
110378,48956,java_cup05,1/9/2014 8:13 AM
110379,48956,Jesirae,1/11/2014 7:43 AM
110380,48956,SBaddict4year,1/13/2014 9:45 AM
110381,48956,another8a,1/13/2014 4:46 PM
110382,48956,sglj3,1/14/2014 9:22 AM
110383,48956,RavnWyng,1/16/2014 9:17 AM
110384,48956,Al@n,1/16/2014 10:46 AM
110385,48956,JuliaBuggy,1/18/2014 5:21 AM
110386,48956,jpick,1/18/2014 11:12 AM
110387,48956,COFFEEIS,1/20/2014 7:57 AM
110388,48956,MasterThesis88,1/20/2014 8:49 AM
110389,48956,GrnTeaLatteOhi,1/24/2014 3:35 AM
110390,48956,ICAddict,2/4/2014 8:12 PM
110391,48956,Mayblondy,2/4/2014 8:20 PM
110392,48956,Angel@7263,2/11/2014 9:24 PM
111179,49341,lovemygirls,11/20/2013 7:29 PM
111180,49341,momham,11/20/2013 8:29 PM
111181,49341,ashesvondust,11/20/2013 8:45 PM
111182,49341,caseyhoux,11/20/2013 9:34 PM
111183,49341,sheri402,11/20/2013 10:15 PM
111184,49341,hyrydad,11/21/2013 3:04 AM
111185,49341,b_boy,11/21/2013 3:44 AM
111186,49341,gray7130,11/21/2013 3:55 AM
111187,49341,JanellS,11/21/2013 5:48 AM
111188,49341,NYRangersFan,11/21/2013 8:48 AM
111189,49341,moskvichka,11/21/2013 10:08 AM
111190,49341,JustDenise,11/21/2013 1:36 PM
111191,49341,dgdanzer,11/21/2013 6:25 PM
111192,49341,moorec4,11/22/2013 6:32 PM
111193,49341,LiveforCoffe,11/22/2013 6:45 PM
111194,49341,NanaBatch,11/26/2013 6:51 AM
111195,49341,danine35,12/20/2013 8:11 AM
111196,49341,alyshja,12/30/2013 4:50 PM
111197,49341,peachsoy,1/3/2014 12:36 PM
111198,49341,LovelyAllie,1/3/2014 3:40 PM
111199,49341,LovelyAllie,1/3/2014 3:40 PM
111200,49341,LovelyAllie,1/3/2014 3:46 PM
111201,49341,milkh8sme,1/8/2014 12:56 PM
111202,49341,tracygirly,1/10/2014 6:52 AM
111203,49341,missmegan,1/11/2014 10:25 AM
111204,49341,Reysboo,1/16/2014 6:34 AM
111205,49341,MrsOsborne,2/11/2014 9:11 AM
111206,49341,Kitt_dee,2/12/2014 6:23 AM
111207,49341,NathanStreyle,2/20/2014 3:46 PM
111208,49341,cronzio,2/23/2014 8:11 PM
111209,49341,cafeaddict9,3/10/2014 2:38 AM
111210,49341,GoldenGirls,3/24/2014 7:59 AM
111211,49341,lisasgold,4/21/2014 7:10 PM
111212,49341,NazO,4/22/2014 6:44 AM
111213,49341,carlosd33,4/25/2014 9:04 AM
111427,49463,christam,11/14/2013 9:42 AM
111428,49463,mikefl,11/20/2013 6:26 PM
111429,49463,froyolover3,11/20/2013 6:29 PM
111430,49463,Marcs4Life,11/20/2013 6:30 PM
111431,49463,rhayden25,11/20/2013 6:31 PM
111432,49463,lulu_bee23,11/20/2013 6:38 PM
111433,49463,nuetina,11/20/2013 6:42 PM
111434,49463,rhayden25,11/20/2013 6:44 PM
111435,49463,kapope23,11/20/2013 6:51 PM
111436,49463,Sheryl4Starbux,11/20/2013 8:44 PM
111437,49463,levis1girl,11/20/2013 9:13 PM
111438,49463,RLSMED,11/20/2013 9:24 PM
111439,49463,Nebrhuskr,11/20/2013 9:49 PM
111440,49463,kirradoll,11/20/2013 10:15 PM
111441,49463,ekdc,11/20/2013 10:15 PM
111442,49463,GLeeThomas,11/20/2013 10:31 PM
111443,49463,OhanaLei,11/21/2013 2:34 AM
111444,49463,Dumax,11/21/2013 3:23 AM
111445,49463,SpartyGirl,11/21/2013 5:27 AM
111446,49463,Steve1029,11/21/2013 6:20 AM
111447,49463,LuvStarbucks07,11/21/2013 8:31 AM
111448,49463,MohnkeyMan,11/21/2013 8:37 AM
111449,49463,Sammy704,11/21/2013 8:41 AM
111450,49463,LeslieC,11/21/2013 9:13 AM
111451,49463,huskymom,11/21/2013 9:17 AM
111452,49463,iRing0919,11/21/2013 11:21 AM
111453,49463,raspberrykiss,11/21/2013 1:45 PM
111454,49463,soccrew,11/21/2013 3:11 PM
111455,49463,sandrasrhodes,11/21/2013 3:13 PM
111456,49463,Maurie,11/21/2013 3:47 PM
111457,49463,sabicore,11/21/2013 4:56 PM
111458,49463,myboys9802,11/22/2013 8:27 AM
111459,49463,abunchofus,11/23/2013 12:19 PM
111460,49463,VeronicaNun,11/29/2013 5:55 PM
111461,49463,Blondetechie,12/2/2013 12:32 PM
111462,49463,Blondetechie,12/2/2013 12:36 PM
111463,49463,RossT,12/3/2013 4:34 PM
111464,49463,jastoni,12/11/2013 9:48 PM
111465,49463,Angelan1,12/18/2013 7:43 AM
111466,49463,strbxtreat,12/18/2013 5:14 PM
111467,49463,chaitea42,12/19/2013 5:10 AM
111468,49463,hi_biscuit,12/20/2013 10:26 AM
111469,49463,jessabphotog,12/21/2013 7:40 AM
111470,49463,uonleliveonce,1/6/2014 3:21 PM
111471,49463,uonleliveonce,1/6/2014 3:28 PM
111472,49463,MarkM77,1/7/2014 8:15 AM
111473,49463,ptybill,1/15/2014 4:18 PM
111474,49463,kerrymn,1/15/2014 7:04 PM
111475,49463,Reysboo,1/16/2014 6:45 AM
111476,49463,lvc2005,1/17/2014 11:23 AM
111696,49531,kaylapedia,7/24/2013 6:46 PM
111697,49531,RMnmtkl,7/24/2013 6:50 PM
111698,49531,kaylapedia,7/24/2013 6:52 PM
111699,49531,E77D15C8-34A5-4C92-8018-3267670089BE,7/24/2013 7:16 PM
111700,49531,kaylapedia,7/24/2013 7:17 PM
111701,49531,RealSnowWhite,7/24/2013 7:30 PM
111702,49531,Coffeemum2,7/25/2013 3:52 AM
111703,49531,RealSnowWhite,7/25/2013 6:31 AM
111704,49531,Coffeemum2,7/26/2013 7:38 AM
111705,49531,kaylapedia,7/26/2013 7:49 AM
111706,49531,SRQ4MILK,7/26/2013 7:55 AM
111707,49531,kaylapedia,7/26/2013 7:59 AM
111708,49531,E77D15C8-34A5-4C92-8018-3267670089BE,7/26/2013 10:18 PM
111709,49531,SRQ4MILK,7/29/2013 9:44 AM
111710,49531,kaylapedia,7/29/2013 9:46 AM
111711,49531,dettlbug,11/14/2013 10:27 AM
111712,49531,GregorianChant,11/19/2013 2:33 PM
111713,49531,BaseballMom23,11/20/2013 6:07 PM
111714,49531,CubbyNmikee45,11/20/2013 7:06 PM
111715,49531,corrina,11/20/2013 7:15 PM
111716,49531,ddinnel,11/20/2013 8:07 PM
111717,49531,darlingnikkim,11/20/2013 8:09 PM
111718,49531,snoopy9498,11/20/2013 8:50 PM
111719,49531,Mandyvawt,11/20/2013 8:52 PM
111720,49531,hkednchai,11/20/2013 9:29 PM
111721,49531,nennifer,11/20/2013 9:41 PM
111722,49531,Gypsy78,11/20/2013 9:47 PM
111723,49531,BeachMom,11/20/2013 11:11 PM
111724,49531,dizzyizzy,11/20/2013 11:24 PM
111725,49531,CensCat,11/20/2013 11:53 PM
111726,49531,MicaElizabeth,11/21/2013 12:19 AM
111727,49531,stixartist,11/21/2013 2:44 AM
111728,49531,Coffeemum2,11/21/2013 2:53 AM
111729,49531,djbruce,11/21/2013 5:28 AM
111730,49531,kellyg76,11/21/2013 5:47 AM
111731,49531,4mygirls3563,11/21/2013 5:50 AM
111732,49531,LakeviewLady,11/21/2013 6:33 AM
111733,49531,nsstatechamp,11/21/2013 7:10 AM
111734,49531,Corid54,11/21/2013 7:37 AM
111735,49531,Warhawk,11/21/2013 7:55 AM
111736,49531,pikejones,11/21/2013 8:38 AM
111737,49531,mockeyes,11/21/2013 8:39 AM
111738,49531,greenlove,11/21/2013 10:18 AM
111739,49531,oDeBi,11/21/2013 12:26 PM
111740,49531,dglickman,11/21/2013 5:23 PM
111741,49531,amyelizabeth16,11/21/2013 6:05 PM
