suggestionId,author,title,category,votes,timestamp,segment
115681,mermaidia,Soy Frappuccino Bottled Drinks,Frappuccino+Beverages,0,11/21/2013 6:22 AM,middle
69820,hulenmj,new coffee drink,Other+Product+Ideas,0,5/21/2008 9:32 PM,middle
69819,rehgerkj,StarbucksBears!,Other+Product+Ideas,0,5/21/2008 4:38 PM,middle
11844,braydenp,music!,Other+Experience+Ideas,0,3/31/2008 8:38 AM,middle
109134,kelspresso,Bring back the removable double-walled insulated tumbler,Merchandise+%26+Music,0,11/20/2013 7:01 PM,middle
10934,home5108,How About Price Reductions??,Other+Experience+Ideas,0,3/20/2008 4:14 PM,middle
21631,jackey,stylish furniture,Other+Involvement+Ideas,0,4/22/2008 2:04 PM,middle
26294,GAC0850,Fair share,"Ordering,+Payment+%26+Pick-Up",0,3/19/2008 2:56 PM,middle
11842,JoJo,WebSite,Other+Experience+Ideas,0,3/30/2008 1:27 PM,middle
26292,bjazzed,swipe to know,"Ordering,+Payment+%26+Pick-Up",0,3/19/2008 3:29 PM,middle
69822,LizStar,Add more supplement options,Other+Product+Ideas,0,5/19/2008 1:54 PM,middle
26300,Sandy,A great Personal Idea for Starbucks,"Ordering,+Payment+%26+Pick-Up",0,3/19/2008 2:31 PM,middle
26301,coffee43,Coffee Line,"Ordering,+Payment+%26+Pick-Up",0,3/19/2008 2:28 PM,middle
69824,mondocup,Bowl 'O' Bucks,Other+Product+Ideas,0,5/19/2008 4:33 PM,middle
21621,martyem,vendors allowed,Other+Involvement+Ideas,0,4/22/2008 8:40 AM,middle
21620,clsemoni,Change my screen name,Other+Involvement+Ideas,0,4/23/2008 6:31 PM,middle
21619,ChiJames,Stock,Other+Involvement+Ideas,0,4/23/2008 5:58 PM,middle
109144,SbuxFiend,More You Are Here Mugs!,Merchandise+%26+Music,0,11/20/2013 9:02 AM,middle
68801,cofeeee,Still waiting for the original Turkey Bacon to return...,Food,0,10/19/2014 11:48 AM,middle
21618,theguest,Registering to Share My Idea,Other+Involvement+Ideas,0,4/23/2008 6:49 PM,middle
12425,cof_luv,News papers and magazines,Other+Experience+Ideas,0,4/9/2008 1:47 PM,middle
12588,giff,Wash basins w/Pizza Hut,Other+Experience+Ideas,0,5/9/2008 9:26 AM,middle
68794,Stillwater13,Bring back the healthier choices,Food,0,3/9/2015 9:03 AM,middle
109148,teg74,Bike Bottle,Merchandise+%26+Music,0,11/20/2013 6:07 PM,middle
69829,andrewim,Dir.,Other+Product+Ideas,0,5/20/2008 2:48 AM,middle
9845,demitas,Recycling,Social+Responsibility,0,11/20/2012 9:41 AM,middle
109153,tiffanyashley,For here mugs,Merchandise+%26+Music,0,11/20/2013 6:14 PM,middle
11843,Vegas,"""Green""",Other+Experience+Ideas,0,3/30/2008 9:02 PM,middle
69814,pearly,Re-usable Cold Cups,Other+Product+Ideas,0,5/21/2008 12:59 PM,middle
11822,speechy,Smells like fresh brewed desperation,Other+Experience+Ideas,0,3/24/2008 4:40 PM,middle
21647,flgators,Charity Fundraising,Other+Involvement+Ideas,0,4/21/2008 2:48 PM,middle
21644,rome,Job placement,Other+Involvement+Ideas,0,4/21/2008 11:56 AM,middle
69807,ibunny,yumm,Other+Product+Ideas,0,5/20/2008 7:52 PM,middle
69805,luvmysb,Share the stomache,Other+Product+Ideas,0,5/20/2008 2:26 PM,middle
26271,deeroff,gomobo,"Ordering,+Payment+%26+Pick-Up",0,3/19/2008 1:46 PM,middle
18850,rhh,Add fresh ground nutmeg,Other+Experience+Ideas,0,11/21/2013 7:24 AM,middle
109129,lngmdw2,Larger ceramic cups,Merchandise+%26+Music,0,11/20/2013 6:45 PM,middle
109128,63F9ACF1-C608-4AC8-98FA-E7DA5A58DF83,Starbucks Bears,Merchandise+%26+Music,0,11/20/2013 6:44 PM,middle
21632,jpwrkb,Mocha,Other+Involvement+Ideas,0,4/22/2008 2:52 PM,middle
22763,oedipus451,giftcards gone green,Other+Involvement+Ideas,0,2/24/2009 5:48 PM,middle
21649,Carson,Print Media,Other+Involvement+Ideas,0,4/21/2008 3:21 PM,middle
69802,JDsHawks,Rewards,Other+Product+Ideas,0,5/23/2008 11:40 AM,middle
60445,sbrunell,Sugar free food and more Sugar free drinks,Food,0,11/20/2013 8:39 PM,middle
21652,annertz,Cappuccino/Latte Bar at Catering Venues,Other+Involvement+Ideas,0,4/21/2008 5:00 PM,middle
2130,freejava,All Trade is Fair,Social+Responsibility,0,3/19/2008 6:34 PM,middle
21643,BRudders,Quick Scan of all ideas...,Other+Involvement+Ideas,0,4/21/2008 11:30 AM,middle
24900,Klausthemouse,Surveys straight to the account,Other+Involvement+Ideas,0,4/6/2013 12:36 PM,middle
21642,trots,incredible idea,Other+Involvement+Ideas,0,4/21/2008 11:07 AM,middle
2134,max,Environmental Consulting Division,Social+Responsibility,0,3/19/2008 8:01 PM,middle
21641,corky4,New location,Other+Involvement+Ideas,0,4/21/2008 10:46 AM,middle
11847,Baseball,a screen for customers to see other customers drinks,Other+Experience+Ideas,0,4/1/2008 4:21 PM,middle
11213,Natt,English magazines at China stores,Other+Experience+Ideas,0,3/21/2008 9:30 PM,middle
68814,JackCB,Vegan Food,Food,0,1/14/2015 11:43 AM,middle
21640,mame54,Environment,Other+Involvement+Ideas,0,4/21/2008 9:09 AM,middle
109133,ashlyn04,Tazo Chi tea Christmas ornament.,Merchandise+%26+Music,0,11/20/2013 6:49 PM,middle
69811,adrieb,Sell Starbucks art and furniture,Other+Product+Ideas,0,5/21/2008 11:42 AM,middle
60432,nikesh,New Cake Pop Flavours,Food,0,9/13/2014 11:18 AM,middle
60431,Gandalfs,Source pastries locally.,Food,0,1/24/2014 8:02 AM,middle
21638,tahoemom,Starbucks Stands Alone,Other+Involvement+Ideas,0,4/22/2008 5:27 PM,middle
21636,MJWillo,Bulletin Idea,Other+Involvement+Ideas,0,4/23/2008 6:04 AM,middle
21633,agigante,to Howard d. Schultz,Other+Involvement+Ideas,0,4/22/2008 1:59 PM,middle
69813,Brisket,Best Idea Ever!!!!!!,Other+Product+Ideas,0,5/21/2008 12:56 PM,middle
69830,harrim,Starbucks Card - Variety Design,Other+Product+Ideas,0,5/20/2008 5:03 AM,middle
69831,stlrealt,Wireless Access,Other+Product+Ideas,0,5/20/2008 5:17 AM,middle
11835,Aidenn,The Cafe Phenomenon,Other+Experience+Ideas,0,3/24/2008 6:47 PM,middle
60377,calipress,Nutty banana muffin,Food,0,11/20/2013 7:38 PM,middle
69854,weirdpu,actual starbucks promo/marketing cartoon!!,Other+Product+Ideas,0,5/18/2008 10:19 AM,middle
10932,SPEEDY1,TASTE TESTS,Other+Experience+Ideas,0,3/20/2008 4:09 PM,middle
11221,Sunders,How to get ideas to corporate? Is this the way?,Other+Experience+Ideas,0,3/22/2008 5:01 PM,middle
26357,tsims,my signature order,"Ordering,+Payment+%26+Pick-Up",0,3/19/2008 10:19 PM,middle
26354,GENER8OR,speed dial,"Ordering,+Payment+%26+Pick-Up",0,3/19/2008 10:40 PM,middle
67150,Nevets,Food,Food,0,2/9/2014 9:18 AM,middle
26353,oregon08,Internet Ordering,"Ordering,+Payment+%26+Pick-Up",0,3/19/2008 11:22 PM,middle
64408,WizardBill,No La Boulange Food at Starbucks,Food,0,4/22/2013 5:59 PM,middle
9863,Lucky50,"Please don't politcize starbucks. Mr. Cathey held firm to his eternal spiritual beliefs, please keep shifting social changes out of the equation.",Social+Responsibility,0,8/13/2012 5:08 AM,middle
26346,alterboy,Self Serving Coffee Station,"Ordering,+Payment+%26+Pick-Up",0,3/20/2008 2:11 PM,middle
21591,mmolloy,Support Non Profits to Create Loyal Customers,Other+Involvement+Ideas,0,4/24/2008 6:54 AM,middle
18818,SteveinP,Have someone at Corporate address the Starbucksstore.com shipping problem IMMEDIATELY,Other+Experience+Ideas,0,12/13/2013 1:31 PM,middle
109235,PamelaA,"Bring back the stainless steel French Press, so the pot can be kept warm on a stovetop.",Merchandise+%26+Music,0,11/21/2013 4:49 PM,middle
109234,cocoa1,Travel mug with twist lid,Merchandise+%26+Music,0,11/21/2013 1:26 PM,middle
106215,McMonkeyMcBean,Itunes cards should be Music only. No Apps.,Merchandise+%26+Music,0,11/9/2011 10:35 AM,middle
69855,Espr,Sirena Coffee Club,Other+Product+Ideas,0,5/18/2008 4:32 PM,middle
69856,mabsosa,pursuit of happiness ? ;),Other+Product+Ideas,0,5/18/2008 5:30 PM,middle
69857,henmtg,kids,Other+Product+Ideas,0,5/18/2008 7:15 PM,middle
60368,Oma59,Steel cut oatmeal,Food,0,11/21/2013 6:49 AM,middle
115671,DCagigal,More SKINNY Options,Frappuccino+Beverages,0,11/21/2013 6:27 AM,middle
21584,GFaeries,fun in the sun,Other+Involvement+Ideas,0,4/23/2008 8:03 PM,middle
21583,ChiJames,Partner of the Month,Other+Involvement+Ideas,0,4/23/2008 6:39 PM,middle
21582,savyone,event marketing,Other+Involvement+Ideas,0,4/25/2008 1:01 PM,middle
69861,dms777,New Mascot for Starbucks: Joey the Chinchilla! Read on...,Other+Product+Ideas,0,5/15/2008 12:07 PM,middle
26373,hanalei,hanalei,"Ordering,+Payment+%26+Pick-Up",0,3/20/2008 8:54 PM,middle
21579,davistow,Saw this at a Pa. Store,Other+Involvement+Ideas,0,4/25/2008 10:34 AM,middle
12593,gameplan,EXPERIENCE IMPROVEMENT - RESTAURANTS,Other+Experience+Ideas,0,5/5/2008 10:05 PM,middle
21578,Jmkent,Wal Mart,Other+Involvement+Ideas,0,4/25/2008 9:43 AM,middle
60358,loyalanna,Double organic hard boiled eggs,Food,0,11/20/2013 8:08 PM,middle
2149,Harmony,More coffee you drink more funds for humanitarian projects/saving the planet,Social+Responsibility,0,3/19/2008 3:08 PM,middle
21577,Heybdude,Help Stop Malaria,Other+Involvement+Ideas,0,4/25/2008 8:58 AM,middle
12591,tnash,Local Roasting,Other+Experience+Ideas,0,5/9/2008 10:15 AM,middle
60387,sinabina05,Bring back the classic apple fritters,Food,0,11/20/2013 6:21 PM,middle
60388,NoChange,Introduce a total cinnamon scone (no sugar sprinkles),Food,0,11/21/2013 7:03 AM,middle
11831,NYCLIST,The Starbucks ATM Machine,Other+Experience+Ideas,0,3/24/2008 6:38 PM,middle
69832,RandyM,game in a bottle TM,Other+Product+Ideas,0,5/20/2008 8:43 AM,middle
109179,belldp,Bring back Global icon mugs,Merchandise+%26+Music,0,10/27/2013 3:46 PM,middle
68774,Hyacinthia,Bring back the Eggs Florentine breakfast sandwich,Food,0,5/22/2012 6:45 PM,middle
21612,TxLdyBug,Starbucks Needs a Blog,Other+Involvement+Ideas,0,4/23/2008 12:49 PM,middle
21611,intaglio,business networking,Other+Involvement+Ideas,0,4/23/2008 12:28 PM,middle
11833,scook6,service,Other+Experience+Ideas,0,3/24/2008 7:08 PM,middle
21610,messup,Coffee Grounds,Other+Involvement+Ideas,0,4/23/2008 10:59 AM,middle
12589,bisch,TOP SECRET fRIDAY MAY 9.2008,Other+Experience+Ideas,0,5/9/2008 9:16 AM,middle
69833,jdauthor,idea,Other+Product+Ideas,0,5/20/2008 9:44 AM,middle
69834,star29,Traveler's Survival Kit,Other+Product+Ideas,0,5/20/2008 9:35 AM,middle
60399,seajnt,Mark down the food that cannot be donated.,Food,0,11/20/2013 7:25 PM,middle
18830,scabbers42,Gluten-free Products and Labels,Other+Experience+Ideas,0,11/21/2013 7:49 AM,middle
68771,DrKND,Get the GMOs out of your products!,Food,0,9/17/2014 4:36 PM,middle
21608,SamantaJ,Big Spender from Oprah,Other+Involvement+Ideas,0,4/23/2008 9:51 AM,middle
21607,la_vero,why not? it can work!!!!,Other+Involvement+Ideas,0,4/23/2008 7:53 AM,middle
109233,parkskm1,Ceramic Travel Mugs with good lids,Merchandise+%26+Music,0,11/21/2013 11:49 AM,middle
67147,AliTop21,Bring back the old biscotti,Food,0,2/14/2014 11:07 AM,middle
61687,promisedriven,Plain Greek yogurt,Food,0,11/20/2013 10:24 PM,middle
21599,DrJ,Starbucks and their marketing dilemma,Other+Involvement+Ideas,0,4/24/2008 1:49 PM,middle
69839,Brandonz,cheesecake frappuchinos,Other+Product+Ideas,0,5/20/2008 12:28 PM,middle
106267,Tipitina,Red Cups for the Holidays,Merchandise+%26+Music,0,10/19/2011 12:03 PM,middle
67148,GloriaBurgess,Warm baked goods,Food,0,2/11/2014 6:43 PM,middle
21598,pbright,Starbucks Beauties,Other+Involvement+Ideas,0,4/24/2008 12:59 PM,middle
60390,BucksQueenME,My wish list,Food,0,11/20/2013 6:23 PM,middle
21597,SportGuy,Fantasy Sports Games,Other+Involvement+Ideas,0,4/24/2008 12:04 PM,middle
11218,Silver,Website: Explain The Roasting Process,Other+Experience+Ideas,0,3/21/2008 11:20 PM,middle
66296,COFFEEIS,Valentine's Day,Food,0,1/20/2014 2:33 PM,middle
21596,PrestonC,Fix web sie,Other+Involvement+Ideas,0,4/24/2008 9:29 AM,middle
21595,latemama,calling all moms...,Other+Involvement+Ideas,0,4/24/2008 8:46 AM,middle
21594,waves165,your logo on my van,Other+Involvement+Ideas,0,4/24/2008 8:18 AM,middle
12418,Tarzan83,A Tip 3-5% What!,Other+Experience+Ideas,0,4/9/2008 8:20 PM,middle
56663,cookies719,New Starbucks Location Charlotte,Atmosphere+%26+Locations,0,10/24/2013 4:55 AM,middle
28309,WCorona,Drive through Stores near Train Stations,Building+Community,0,5/21/2008 10:19 AM,middle
41068,sherryberryy,Value of gold stars,Starbucks+Card,0,11/25/2013 10:23 PM,middle
90560,ShanghaiSean,I live in Shanghai and love the Mango Passion Fruit drinks.,Tea+%26+Other+Drinks,0,3/14/2010 9:07 PM,middle
41098,charm3,Half price refills...or discount on refills,Starbucks+Card,0,11/21/2013 10:27 AM,middle
41088,ViolinMahal,Annual Rewards and Earnings?,Starbucks+Card,0,2/16/2014 9:41 PM,middle
41085,coffeepro88,"Give bonus stars for single purchase levels, 1 extra star for $20, 2 extra for $40 and so on.",Starbucks+Card,0,11/21/2013 3:37 AM,middle
41084,Peachyjess,syrup option,Starbucks+Card,0,11/20/2013 10:54 PM,middle
41079,Art6,Reward Stars based on amount spent,Starbucks+Card,0,11/21/2013 9:30 AM,middle
41078,dion85,Double star Ventis,Starbucks+Card,0,11/21/2013 9:39 PM,middle
51135,Breve15,"Kids section, healthier food",Atmosphere+%26+Locations,0,3/22/2008 2:59 PM,middle
41064,Speak2Me,Reward Card based on money spent,Starbucks+Card,0,1/27/2014 8:26 AM,middle
41116,2020rex,Award points for purchasing Starbucks multi-cup boxes.,Starbucks+Card,0,4/30/2014 4:29 PM,middle
41060,Minnie6111,Points per specialty drink,Starbucks+Card,0,11/21/2013 5:20 PM,middle
41053,lizcohen86,Gain a star for every $3 spent,Starbucks+Card,0,11/21/2013 9:45 AM,middle
41044,kjv7,tip the baristas off of my sbux card,Starbucks+Card,0,11/23/2013 9:37 PM,middle
41039,soehlbert,Starbucks App registers accurate number of purchases,Starbucks+Card,0,11/21/2013 2:27 PM,middle
41035,teedee500,Earning Stars,Starbucks+Card,0,11/20/2013 10:04 PM,middle
41022,tombiology70,Tall coffee with $20 gift card purchase,Starbucks+Card,0,11/21/2013 10:17 PM,middle
41017,Micela,Earn Stars Faster,Starbucks+Card,0,11/22/2013 8:05 AM,middle
41015,wquiles,A star per drink. I pads,Starbucks+Card,0,11/22/2013 6:07 AM,middle
41106,JimmP,Super Rewards for Super Patrons,Starbucks+Card,0,11/20/2013 8:47 PM,middle
90547,greenriver315,"International, ESPECIALLY Thai-style Coffee & Tea & Chocolate Drinks",Tea+%26+Other+Drinks,0,1/22/2013 8:08 PM,middle
41005,Mt0528,Free Mug for Annual Card Members,Starbucks+Card,0,11/21/2013 11:50 AM,middle
41155,ajfett19,Stars for drinks,Starbucks+Card,0,11/21/2013 4:53 AM,middle
41170,Shawna_Rae89,No Min. Limit on Reloading Rewards Card,Starbucks+Card,0,11/21/2013 8:07 AM,middle
41168,Jantasy,transferring funds,Starbucks+Card,0,11/22/2013 7:28 PM,middle
41165,hoodom,Another level of reward to include free soy and syrup,Starbucks+Card,0,11/21/2013 8:06 AM,middle
41163,nowimwhite27,Reward stars,Starbucks+Card,0,11/20/2013 9:11 PM,middle
41162,Monifieth,Expand Sports Theme Cards,Starbucks+Card,0,11/20/2013 8:11 PM,middle
41161,galvezr,bring back gold member perks,Starbucks+Card,0,2/11/2014 6:14 PM,middle
41158,amstutz,"Bring back the free upgrades (soy, syrups) in rewards",Starbucks+Card,0,11/20/2013 7:31 PM,middle
41156,Nauragee,Starbucks Gold Card,Starbucks+Card,0,11/21/2013 8:53 AM,middle
90469,grdice,You should make your green tea (matcha) latte sugar free,Tea+%26+Other+Drinks,0,10/22/2013 2:44 PM,middle
41118,kelshiree,Loyalty card points,Starbucks+Card,0,11/20/2013 8:09 PM,middle
90487,shawn123,Apple Chai,Tea+%26+Other+Drinks,0,3/30/2008 4:57 PM,middle
90494,becka82,Vivanno and Soy Milk!,Tea+%26+Other+Drinks,0,7/23/2008 12:15 PM,middle
41144,GreatScott,More Reward Levels,Starbucks+Card,0,11/21/2013 8:43 AM,middle
41142,jaygelico13,"Star per item, 2 stars for expensive drinks",Starbucks+Card,0,11/21/2013 6:28 AM,middle
41140,Nofo,Starbucks Card,Starbucks+Card,0,11/21/2013 7:53 AM,middle
90536,AmirJoe,Shaken Iced Refresh Mint Tea,Tea+%26+Other+Drinks,0,7/6/2013 2:28 PM,middle
14092,Eisen_Yeo,Free iPhone Video Ringtone for SB,Other+Experience+Ideas,0,11/12/2008 6:06 AM,middle
41120,cme630,Free soy for gold members,Starbucks+Card,0,11/21/2013 5:12 AM,middle
41006,purpleorchid,Free incentives for being gold.,Starbucks+Card,0,11/21/2013 12:39 PM,middle
90650,jejiviji,Boosts Added to Drinks,Tea+%26+Other+Drinks,0,4/4/2008 7:23 AM,middle
40820,TheDean,Honor Top Monthly Star Earners/ Lifetime Star Count,Starbucks+Card,0,11/20/2013 8:46 PM,middle
14080,StarbucksBabs,Starbucks Dog,Other+Experience+Ideas,0,11/20/2008 5:21 AM,middle
40892,Mommieof3,A Reward Star for Every Drink- not every visit,Starbucks+Card,0,11/21/2013 1:54 PM,middle
51231,Cutiz265,Starbucks Should Be Everywhere!!!!,Atmosphere+%26+Locations,0,3/28/2008 4:41 PM,middle
40885,nycclubgrl,Free drink every 10 stars instead of 12,Starbucks+Card,0,11/20/2013 9:37 PM,middle
40878,Heinz57onthe15,Stars per drink,Starbucks+Card,0,11/21/2013 10:40 PM,middle
40876,Pookela,Rewards,Starbucks+Card,0,11/21/2013 7:46 PM,middle
40874,noemy,On dash rewards same golds for gold member or regular member,Starbucks+Card,0,11/21/2013 8:19 AM,middle
40872,ammie,Starbucks cards with the city names,Starbucks+Card,0,11/20/2013 8:53 PM,middle
40870,tbubriski,Have the barista tell us when we have free drink/food on the card,Starbucks+Card,0,11/21/2013 6:34 AM,middle
40857,junesjoo7,Creating another level above the gold membership,Starbucks+Card,0,11/24/2013 9:51 AM,middle
40904,MadamJenny20,Personal Message on Card,Starbucks+Card,0,11/20/2013 9:02 PM,middle
40851,nbt1265,Rewards for each drink,Starbucks+Card,0,11/21/2013 6:56 AM,middle
40850,paolaalej,Bonus Star for going to Sbux more than once a day!!!,Starbucks+Card,0,11/20/2013 8:20 PM,middle
40849,tj9901,Limited Edition Custom Card,Starbucks+Card,0,11/23/2013 9:00 PM,middle
14079,DJones,Board Meeting project,Other+Experience+Ideas,0,11/19/2008 4:57 PM,middle
40837,Gorete,Non expiration of stars and offers,Starbucks+Card,0,2/12/2014 11:37 PM,middle
40836,hkcutie123,Buy one get one drink free as a reward for gold members,Starbucks+Card,0,11/21/2013 9:41 PM,middle
40825,chechiii,Reward points linked to debit cards,Starbucks+Card,0,11/20/2013 11:32 PM,middle
51272,lovesbc,A Starbucks for my Hometown,Atmosphere+%26+Locations,0,3/30/2008 7:23 AM,middle
40901,KermitTFrog,Paper free promo,Starbucks+Card,0,11/21/2013 4:29 AM,middle
51222,jwkratz,Courtesy Wi-Fi Codes,Atmosphere+%26+Locations,0,3/25/2008 12:13 PM,middle
90659,camilleirenexo,different flavors,Tea+%26+Other+Drinks,0,11/21/2013 7:51 AM,middle
14085,bmay,Recycling / Water,Other+Experience+Ideas,0,11/10/2008 7:34 PM,middle
14090,joelover2,improve sales,Other+Experience+Ideas,0,11/11/2008 8:43 AM,middle
40986,aytirana,Display all the Starbuck Card designs on your website,Starbucks+Card,0,2/14/2014 1:29 PM,middle
40978,Brusierdawg,Starbuck card - city specific,Starbucks+Card,0,11/21/2013 5:59 AM,middle
40972,kglory,Stars,Starbucks+Card,0,11/20/2013 7:36 PM,middle
40969,heyarnot,new card,Starbucks+Card,0,1/6/2014 10:41 AM,middle
40967,ThatmeAK,free drink reward should also include Trenta size cup!,Starbucks+Card,0,11/21/2013 9:20 AM,middle
40966,daners33,Free Syrup for My Starbucks Rewards Members!,Starbucks+Card,0,11/21/2013 5:53 AM,middle
14087,Bolesroor,Howard should step down,Other+Experience+Ideas,0,11/10/2008 9:51 PM,middle
40931,travelinman,Allow Starbucks cards to be used overseas,Starbucks+Card,0,11/21/2013 6:29 AM,middle
40906,iluvi,Earn more stars,Starbucks+Card,0,11/21/2013 12:33 AM,middle
40930,icedgreenteam,Gold card perks,Starbucks+Card,0,11/21/2013 5:58 AM,middle
14082,Deltoid,Customer Personalisation,Other+Experience+Ideas,0,11/20/2008 3:53 PM,middle
40927,dm33229,give members extra $ when they reload,Starbucks+Card,0,11/21/2013 5:56 AM,middle
31560,dreambean,Breakfast and Lunch Ordering by Number Combos,"Ordering,+Payment+%26+Pick-Up",-710,12/24/2010 1:51 PM,bottom
32142,Melody,Collecting Onward Book Reviews,Building+Community,-600,3/20/2011 11:18 AM,bottom
10248,Melody,The Starbucks Foundation to help Japan/ Starbucks Japan,Social+Responsibility,-590,3/12/2011 10:26 AM,bottom
72383,SirMark,"""Please sell coffee as soon as it's available, even if before designated release date""",Other+Product+Ideas,-570,6/20/2010 9:03 PM,bottom
62012,perkinson,Starbucks Coffee Flavored Jelly Beans,Food,-570,2/9/2011 9:31 AM,bottom
112325,Melody,"Half Coffee Half Tea Frappuccino, like already selling in China",Frappuccino+Beverages,-560,3/24/2011 4:00 PM,bottom
5890,JavaGMa,Adopt a Gun-Free Policy for all Starbucks stores!,Social+Responsibility,-550,1/26/2010 2:37 PM,bottom
104038,Melody,Sell this book! Galaxy Coffee by John Moore,Merchandise+%26+Music,-550,6/12/2010 2:33 PM,bottom
111621,magdalayna,Keep the new frap mix!,Frappuccino+Beverages,-540,4/18/2010 1:14 PM,bottom
33549,alie007,waiting seated customers,"Ordering,+Payment+%26+Pick-Up",-540,9/17/2011 8:21 PM,bottom
112398,jasony1,Trenta sized frappuccinos,Frappuccino+Beverages,-540,2/6/2011 12:43 PM,bottom
111678,wtglover34,NEW & OLD Frappuccino VOTE! Please vote!,Frappuccino+Beverages,-510,4/26/2010 1:43 AM,bottom
16268,EasyElm,"Lower Barista Pay, Lower Drink Prices",Other+Experience+Ideas,-510,2/9/2011 7:58 PM,bottom
87532,JenniR04,Milkshakes,Tea+%26+Other+Drinks,-490,1/6/2011 10:21 PM,bottom
112544,mirzaluqman,Avocado frappucinno blended coffee,Frappuccino+Beverages,-470,10/17/2010 9:07 PM,bottom
25741,Melody,The Way I See It: Comments with great socio-political-historical significance,Other+Involvement+Ideas,-460,4/16/2008 8:19 PM,bottom
98207,Melody,Melody's PlayList #2,Merchandise+%26+Music,-460,4/4/2008 7:37 PM,bottom
69518,Melody,Starbucks Store Locator on Starbucks Website Suggestion - Search function help,Other+Product+Ideas,-440,4/16/2008 9:31 PM,bottom
12901,Melody,Typos in blog entries make me a little nuts.,Other+Experience+Ideas,-440,6/28/2008 10:08 PM,bottom
111535,Melody,Refrig magnets with coffee sticker pictures,Merchandise+%26+Music,-440,4/14/2008 10:58 AM,bottom
12675,Melody,Please improve CUSTOMER VOICE RECEIPT SURVEY,Other+Experience+Ideas,-440,4/29/2008 5:00 PM,bottom
23887,Melody,Joining a Starbucks community,Other+Involvement+Ideas,-440,11/25/2010 10:25 PM,bottom
98354,Melody,playlist idea,Merchandise+%26+Music,-440,3/27/2008 8:01 PM,bottom
78941,meanbeans,Starbucks Vending Machines,New+Technology,-440,3/16/2011 3:04 PM,bottom
14436,Melody,Add the ability to vote up or vote down Ideas In Action blog entries,Other+Experience+Ideas,-430,1/31/2009 1:35 PM,bottom
24160,SbuxBrooklyn,Changing tables for Babies,Other+Involvement+Ideas,-430,9/24/2011 9:35 PM,bottom
28094,Melody,Don't let stale ideas hang here forever,Building+Community,-430,3/22/2008 11:48 AM,bottom
26050,Melody,A trend at MSI,Other+Involvement+Ideas,-420,10/21/2008 4:14 PM,bottom
13278,Melody,"Love the new V2V ""stores"" tab",Other+Experience+Ideas,-420,8/5/2008 6:28 PM,bottom
12648,Melody,Great Conversations/ Punch Cards/ Pike Place Roast ... The biggies,Other+Experience+Ideas,-420,5/2/2008 6:31 PM,bottom
32393,cupajoe4evamoe,"Get a Great Writer, Director, and Producer>>>and MAKE A >><<<M O V I E ! ! !",Building+Community,-420,9/20/2011 10:00 AM,bottom
53093,Melody,A blind man should know he's stepped into a Starbucks,Atmosphere+%26+Locations,-420,5/5/2008 10:28 PM,bottom
4219,Melody,"New blog, new cups, #5",Social+Responsibility,-420,7/22/2008 12:01 PM,bottom
83387,dancer23,candy drinks,Tea+%26+Other+Drinks,-420,3/24/2008 2:58 PM,bottom
28936,Melody,Idea thread for Jim Hanna: Question & Correct grammar please,"Ordering,+Payment+%26+Pick-Up",-410,5/16/2008 8:39 AM,bottom
104136,Meribel,Recyclable ice cubes,Merchandise+%26+Music,-410,5/7/2010 3:09 AM,bottom
13421,Melody,Happy Birthday to Howard Schultz!,Other+Experience+Ideas,-410,7/19/2008 6:37 AM,bottom
11624,Melody,Please give this site better functionality!,Other+Experience+Ideas,-410,3/27/2008 5:52 PM,bottom
14027,Melody,(RED) Profiles,Other+Experience+Ideas,-410,12/6/2008 12:26 AM,bottom
51543,Melody,Props for the art at Starbucks on 1st & Yesler (#363),Atmosphere+%26+Locations,-410,3/24/2008 5:18 PM,bottom
12988,Melody,Oh this is too fun! Coffee Tour with Road-Scholar,Other+Experience+Ideas,-410,6/18/2008 10:25 AM,bottom
13550,Melody,Please place old idea threads under review eventually,Other+Experience+Ideas,-410,10/22/2008 1:07 PM,bottom
112080,Geri_Rocks,Cheeseburger Frappes,Frappuccino+Beverages,-410,7/10/2010 11:12 AM,bottom
13500,Melody,Is there a fast way to report posts?,Other+Experience+Ideas,-400,7/3/2008 8:11 AM,bottom
111674,edgebarista,the NEW Frappuccino.,Frappuccino+Beverages,-400,4/25/2010 5:21 AM,bottom
13094,Melody,Profiles please,Other+Experience+Ideas,-400,5/19/2008 9:15 PM,bottom
12190,Melody,More than 31 times per month - Suggestion for Customer Voice Receipts,Other+Experience+Ideas,-400,4/17/2008 5:34 PM,bottom
12555,Melody,View All Ideas: Most Recent/ or Comments first please!,Other+Experience+Ideas,-400,5/9/2008 9:38 PM,bottom
94217,AgentDesmond,Bacon syrup,Coffee+%26+Espresso+Drinks,-400,6/18/2010 3:39 PM,bottom
23327,Melody,Question of the Day/Week,Other+Involvement+Ideas,-400,4/14/2009 4:24 PM,bottom
15600,tkfoss,Starbucks Card with free $5 credit,Other+Experience+Ideas,-400,6/11/2010 4:25 PM,bottom
32414,cupajoe4evamoe,REMODEL COMPLETION PARTY!!!.........=),Building+Community,-390,9/15/2011 7:56 AM,bottom
98335,Melody,"Limited Edition ""Clover"" Tumblers",Merchandise+%26+Music,-390,3/28/2008 3:28 PM,bottom
