suggestionId,author,title,category,votes,timestamp,segment,n_comments,author_betweenness,author_degree_w,author_community,author_role,success
69943,alnh,Harvest Reserve & container,Other+Product+Ideas,0,5/10/2008 7:31 AM,middle,0.0,0.0,0,-1,unknown,0
21521,poncin,opening in Belgium,Other+Involvement+Ideas,0,4/29/2008 6:00 AM,middle,0.0,0.0,0,-1,unknown,0
69944,alnh,Harvest Reserve & container,Other+Product+Ideas,0,5/10/2008 7:27 AM,middle,0.0,0.0,0,-1,unknown,0
60259,malt_and_hops,Bring back biscotti jar,Food,0,11/20/2013 7:16 PM,middle,1.0,0.0,0,-1,unknown,0
109354,RC_SBLover,Starbucks Refresher Bottle,Merchandise+%26+Music,0,11/24/2013 10:02 PM,middle,0.0,0.0,0,-1,unknown,0
21576,2TopBlak,Recycle!,Other+Involvement+Ideas,0,4/25/2008 5:58 AM,middle,0.0,0.0,0,-1,unknown,0
11821,idan,Coffee Date - In action or auction?,Other+Experience+Ideas,0,3/24/2008 4:17 PM,middle,0.0,0.0,0,-1,unknown,0
106174,cripcoffee,K-Cups.  It's time.,Merchandise+%26+Music,0,8/17/2011 10:44 AM,middle,6.0,0.0,0,-1,unknown,0
61666,blackbombchu,Get back the old almond packs.,Food,0,3/1/2014 3:56 PM,middle,1.0,0.0,0,-1,unknown,0
69821,realdog,Chocolate Candy,Other+Product+Ideas,0,5/22/2008 5:35 AM,middle,0.0,0.0,0,-1,unknown,0
67144,LatteFan14,Disappointed in New Slow-Roasted Ham & Swiss Breakfast Sandwich,Food,0,3/4/2014 7:57 AM,middle,0.0,0.0,0,-1,unknown,0
68806,BINKY81,"Paleo / Organic cookies, muffins, bars, etc",Food,0,6/21/2014 7:37 AM,middle,0.0,0.0,0,-1,unknown,0
21622,careynoe,Things to Consider,Other+Involvement+Ideas,0,4/22/2008 8:47 AM,middle,1.0,0.0,0,-1,unknown,0
115681,mermaidia,Soy Frappuccino Bottled Drinks,Frappuccino+Beverages,0,11/21/2013 6:22 AM,middle,1.0,0.0,9,41,contributor,0
69820,hulenmj,new coffee drink,Other+Product+Ideas,0,5/21/2008 9:32 PM,middle,0.0,0.0,0,-1,unknown,0
69819,rehgerkj,StarbucksBears!,Other+Product+Ideas,0,5/21/2008 4:38 PM,middle,1.0,0.0,0,-1,unknown,0
11844,braydenp,music!,Other+Experience+Ideas,0,3/31/2008 8:38 AM,middle,0.0,0.0,0,-1,unknown,0
109134,kelspresso,Bring back the removable double-walled insulated tumbler,Merchandise+%26+Music,0,11/20/2013 7:01 PM,middle,0.0,0.0,0,-1,unknown,0
10934,home5108,How About Price Reductions??,Other+Experience+Ideas,0,3/20/2008 4:14 PM,middle,0.0,0.0,0,-1,unknown,0
21631,jackey,stylish furniture,Other+Involvement+Ideas,0,4/22/2008 2:04 PM,middle,0.0,0.0,0,-1,unknown,0
26294,GAC0850,Fair share,"Ordering,+Payment+%26+Pick-Up",0,3/19/2008 2:56 PM,middle,0.0,0.0,0,-1,unknown,0
11842,JoJo,WebSite,Other+Experience+Ideas,0,3/30/2008 1:27 PM,middle,0.0,0.0,0,-1,unknown,0
26292,bjazzed,swipe to know,"Ordering,+Payment+%26+Pick-Up",0,3/19/2008 3:29 PM,middle,0.0,0.0,0,-1,unknown,0
69822,LizStar,Add more supplement options,Other+Product+Ideas,0,5/19/2008 1:54 PM,middle,0.0,0.0,0,-1,unknown,0
26300,Sandy,A great Personal Idea for Starbucks,"Ordering,+Payment+%26+Pick-Up",0,3/19/2008 2:31 PM,middle,0.0,0.0,0,-1,unknown,0
26301,coffee43,Coffee Line,"Ordering,+Payment+%26+Pick-Up",0,3/19/2008 2:28 PM,middle,0.0,0.0,0,-1,unknown,0
69824,mondocup,Bowl 'O' Bucks,Other+Product+Ideas,0,5/19/2008 4:33 PM,middle,1.0,0.0,0,-1,unknown,0
21621,martyem,vendors allowed,Other+Involvement+Ideas,0,4/22/2008 8:40 AM,middle,4.0,0.0,0,-1,unknown,0
21620,clsemoni,Change my screen name,Other+Involvement+Ideas,0,4/23/2008 6:31 PM,middle,0.0,0.0,0,-1,unknown,0
21619,ChiJames,Stock,Other+Involvement+Ideas,0,4/23/2008 5:58 PM,middle,0.0,0.0,2,21,contributor,0
109144,SbuxFiend,More You Are Here Mugs!,Merchandise+%26+Music,0,11/20/2013 9:02 AM,middle,0.0,0.0,0,-1,unknown,0
68801,cofeeee,Still waiting for the original Turkey Bacon to return...,Food,0,10/19/2014 11:48 AM,middle,0.0,0.0,0,-1,unknown,0
21618,theguest,Registering to Share My Idea,Other+Involvement+Ideas,0,4/23/2008 6:49 PM,middle,1.0,0.0,0,-1,unknown,0
12425,cof_luv,News papers and magazines,Other+Experience+Ideas,0,4/9/2008 1:47 PM,middle,0.0,0.0,0,-1,unknown,0
12588,giff,Wash basins w/Pizza Hut,Other+Experience+Ideas,0,5/9/2008 9:26 AM,middle,0.0,0.0,0,-1,unknown,0
68794,Stillwater13,Bring back the healthier choices,Food,0,3/9/2015 9:03 AM,middle,0.0,0.0,0,-1,unknown,0
109148,teg74,Bike Bottle,Merchandise+%26+Music,0,11/20/2013 6:07 PM,middle,0.0,0.0,0,-1,unknown,0
69829,andrewim,Dir.,Other+Product+Ideas,0,5/20/2008 2:48 AM,middle,0.0,0.0,0,-1,unknown,0
9845,demitas,Recycling,Social+Responsibility,0,11/20/2012 9:41 AM,middle,1.0,0.0,0,-1,unknown,0
109153,tiffanyashley,For here mugs,Merchandise+%26+Music,0,11/20/2013 6:14 PM,middle,0.0,0.0,0,-1,unknown,0
11843,Vegas,"""Green""",Other+Experience+Ideas,0,3/30/2008 9:02 PM,middle,0.0,0.0,0,-1,unknown,0
69814,pearly,Re-usable Cold Cups,Other+Product+Ideas,0,5/21/2008 12:59 PM,middle,0.0,0.0,0,-1,unknown,0
11822,speechy,Smells like fresh brewed desperation,Other+Experience+Ideas,0,3/24/2008 4:40 PM,middle,2.0,0.0,1,27,contributor,0
21647,flgators,Charity Fundraising,Other+Involvement+Ideas,0,4/21/2008 2:48 PM,middle,0.0,1.0547817597481785e-06,45,24,contributor,0
21644,rome,Job placement,Other+Involvement+Ideas,0,4/21/2008 11:56 AM,middle,0.0,0.0,0,-1,unknown,0
69807,ibunny,yumm,Other+Product+Ideas,0,5/20/2008 7:52 PM,middle,1.0,0.0,0,-1,unknown,0
69805,luvmysb,Share the stomache,Other+Product+Ideas,0,5/20/2008 2:26 PM,middle,0.0,0.0,0,-1,unknown,0
26271,deeroff,gomobo,"Ordering,+Payment+%26+Pick-Up",0,3/19/2008 1:46 PM,middle,0.0,0.0,0,-1,unknown,0
18850,rhh,Add fresh ground nutmeg,Other+Experience+Ideas,0,11/21/2013 7:24 AM,middle,0.0,0.0,0,-1,unknown,0
109129,lngmdw2,Larger ceramic cups,Merchandise+%26+Music,0,11/20/2013 6:45 PM,middle,0.0,0.0,0,-1,unknown,0
109128,63F9ACF1-C608-4AC8-98FA-E7DA5A58DF83,Starbucks Bears,Merchandise+%26+Music,0,11/20/2013 6:44 PM,middle,0.0,0.0,0,-1,unknown,0
21632,jpwrkb,Mocha,Other+Involvement+Ideas,0,4/22/2008 2:52 PM,middle,0.0,0.0,0,-1,unknown,0
22763,oedipus451,giftcards gone green,Other+Involvement+Ideas,0,2/24/2009 5:48 PM,middle,5.0,0.0,0,-1,unknown,0
21649,Carson,Print Media,Other+Involvement+Ideas,0,4/21/2008 3:21 PM,middle,0.0,0.0,0,-1,unknown,0
69802,JDsHawks,Rewards,Other+Product+Ideas,0,5/23/2008 11:40 AM,middle,0.0,0.0,0,-1,unknown,0
60445,sbrunell,Sugar free food and more Sugar free drinks,Food,0,11/20/2013 8:39 PM,middle,0.0,0.0,0,-1,unknown,0
21652,annertz,Cappuccino/Latte Bar at Catering Venues,Other+Involvement+Ideas,0,4/21/2008 5:00 PM,middle,0.0,0.0,0,-1,unknown,0
2130,freejava,All Trade is Fair,Social+Responsibility,0,3/19/2008 6:34 PM,middle,4.0,0.0,0,-1,unknown,0
21643,BRudders,Quick Scan of all ideas...,Other+Involvement+Ideas,0,4/21/2008 11:30 AM,middle,0.0,0.0,0,-1,unknown,0
24900,Klausthemouse,Surveys straight to the account,Other+Involvement+Ideas,0,4/6/2013 12:36 PM,middle,0.0,0.0,0,-1,unknown,0
21642,trots,incredible idea,Other+Involvement+Ideas,0,4/21/2008 11:07 AM,middle,0.0,0.0,0,-1,unknown,0
2134,max,Environmental Consulting Division,Social+Responsibility,0,3/19/2008 8:01 PM,middle,0.0,0.0,0,-1,unknown,0
21641,corky4,New location,Other+Involvement+Ideas,0,4/21/2008 10:46 AM,middle,0.0,0.0,0,-1,unknown,0
11847,Baseball,a screen for customers to see other customers drinks,Other+Experience+Ideas,0,4/1/2008 4:21 PM,middle,0.0,0.0,0,-1,unknown,0
11213,Natt,English magazines at China stores,Other+Experience+Ideas,0,3/21/2008 9:30 PM,middle,0.0,0.0,0,-1,unknown,0
68814,JackCB,Vegan Food,Food,0,1/14/2015 11:43 AM,middle,2.0,0.0,0,-1,unknown,0
21640,mame54,Environment,Other+Involvement+Ideas,0,4/21/2008 9:09 AM,middle,0.0,0.0,0,-1,unknown,0
109133,ashlyn04,Tazo Chi tea Christmas ornament.,Merchandise+%26+Music,0,11/20/2013 6:49 PM,middle,1.0,0.0,0,-1,unknown,0
69811,adrieb,Sell Starbucks art and furniture,Other+Product+Ideas,0,5/21/2008 11:42 AM,middle,0.0,0.0,0,-1,unknown,0
60432,nikesh,New Cake Pop Flavours,Food,0,9/13/2014 11:18 AM,middle,1.0,0.0,0,-1,unknown,0
60431,Gandalfs,Source pastries locally.,Food,0,1/24/2014 8:02 AM,middle,20.0,0.0,13,3,contributor,0
21638,tahoemom,Starbucks Stands Alone,Other+Involvement+Ideas,0,4/22/2008 5:27 PM,middle,0.0,0.0,0,-1,unknown,0
21636,MJWillo,Bulletin Idea,Other+Involvement+Ideas,0,4/23/2008 6:04 AM,middle,1.0,0.0,0,-1,unknown,0
21633,agigante,to Howard d. Schultz,Other+Involvement+Ideas,0,4/22/2008 1:59 PM,middle,0.0,0.0,0,-1,unknown,0
69813,Brisket,Best Idea Ever!!!!!!,Other+Product+Ideas,0,5/21/2008 12:56 PM,middle,0.0,0.0,0,-1,unknown,0
69830,harrim,Starbucks Card - Variety Design,Other+Product+Ideas,0,5/20/2008 5:03 AM,middle,0.0,0.0,0,-1,unknown,0
69831,stlrealt,Wireless Access,Other+Product+Ideas,0,5/20/2008 5:17 AM,middle,4.0,0.0,0,-1,unknown,0
11835,Aidenn,The Cafe Phenomenon,Other+Experience+Ideas,0,3/24/2008 6:47 PM,middle,0.0,0.0,0,-1,unknown,0
60377,calipress,Nutty banana muffin,Food,0,11/20/2013 7:38 PM,middle,0.0,0.0,0,-1,unknown,0
69854,weirdpu,actual starbucks promo/marketing cartoon!!,Other+Product+Ideas,0,5/18/2008 10:19 AM,middle,0.0,0.0,0,-1,unknown,0
10932,SPEEDY1,TASTE TESTS,Other+Experience+Ideas,0,3/20/2008 4:09 PM,middle,0.0,0.0008832554824682031,72,0,contributor,0
11221,Sunders,How to get ideas to corporate? Is this the way?,Other+Experience+Ideas,0,3/22/2008 5:01 PM,middle,0.0,0.0,0,-1,unknown,0
26357,tsims,my signature order,"Ordering,+Payment+%26+Pick-Up",0,3/19/2008 10:19 PM,middle,0.0,0.0,0,-1,unknown,0
26354,GENER8OR,speed dial,"Ordering,+Payment+%26+Pick-Up",0,3/19/2008 10:40 PM,middle,0.0,0.0,0,-1,unknown,0
67150,Nevets,Food,Food,0,2/9/2014 9:18 AM,middle,0.0,0.0,0,-1,unknown,0
26353,oregon08,Internet Ordering,"Ordering,+Payment+%26+Pick-Up",0,3/19/2008 11:22 PM,middle,0.0,0.0,0,-1,unknown,0
64408,WizardBill,No La Boulange Food at Starbucks,Food,0,4/22/2013 5:59 PM,middle,4.0,0.0,0,-1,unknown,0
9863,Lucky50,"Please don't politcize starbucks. Mr. Cathey held firm to his eternal spiritual beliefs, please keep shifting social changes out of the equation.",Social+Responsibility,0,8/13/2012 5:08 AM,middle,16.0,0.0,0,-1,unknown,0
26346,alterboy,Self Serving Coffee Station,"Ordering,+Payment+%26+Pick-Up",0,3/20/2008 2:11 PM,middle,3.0,0.0,0,-1,unknown,0
21591,mmolloy,Support Non Profits to Create Loyal Customers,Other+Involvement+Ideas,0,4/24/2008 6:54 AM,middle,0.0,0.0,0,-1,unknown,0
18818,SteveinP,Have someone at Corporate address the Starbucksstore.com shipping problem IMMEDIATELY,Other+Experience+Ideas,0,12/13/2013 1:31 PM,middle,3.0,1.8592554290973191e-06,2,3,contributor,0
109235,PamelaA,"Bring back the stainless steel French Press, so the pot can be kept warm on a stovetop.",Merchandise+%26+Music,0,11/21/2013 4:49 PM,middle,0.0,0.0,0,-1,unknown,0
109234,cocoa1,Travel mug with twist lid,Merchandise+%26+Music,0,11/21/2013 1:26 PM,middle,0.0,0.0,0,-1,unknown,0
106215,McMonkeyMcBean,Itunes cards should be Music only. No Apps.,Merchandise+%26+Music,0,11/9/2011 10:35 AM,middle,2.0,0.0,0,-1,unknown,0
69855,Espr,Sirena Coffee Club,Other+Product+Ideas,0,5/18/2008 4:32 PM,middle,0.0,0.0,0,-1,unknown,0
69856,mabsosa,pursuit of happiness ? ;),Other+Product+Ideas,0,5/18/2008 5:30 PM,middle,0.0,0.0,0,-1,unknown,0
69857,henmtg,kids,Other+Product+Ideas,0,5/18/2008 7:15 PM,middle,0.0,0.0,0,-1,unknown,0
60368,Oma59,Steel cut oatmeal,Food,0,11/21/2013 6:49 AM,middle,0.0,0.0,0,-1,unknown,0
115671,DCagigal,More SKINNY Options,Frappuccino+Beverages,0,11/21/2013 6:27 AM,middle,0.0,0.0,0,-1,unknown,0
21584,GFaeries,fun in the sun,Other+Involvement+Ideas,0,4/23/2008 8:03 PM,middle,0.0,0.0,0,-1,unknown,0
21583,ChiJames,Partner of the Month,Other+Involvement+Ideas,0,4/23/2008 6:39 PM,middle,0.0,0.0,2,21,contributor,0
21582,savyone,event marketing,Other+Involvement+Ideas,0,4/25/2008 1:01 PM,middle,0.0,0.0,0,-1,unknown,0
69861,dms777,New Mascot for Starbucks: Joey the Chinchilla! Read on...,Other+Product+Ideas,0,5/15/2008 12:07 PM,middle,0.0,0.0,0,-1,unknown,0
26373,hanalei,hanalei,"Ordering,+Payment+%26+Pick-Up",0,3/20/2008 8:54 PM,middle,1.0,0.0,0,-1,unknown,0
21579,davistow,Saw this at a Pa. Store,Other+Involvement+Ideas,0,4/25/2008 10:34 AM,middle,0.0,0.0,0,-1,unknown,0
12593,gameplan,EXPERIENCE IMPROVEMENT - RESTAURANTS,Other+Experience+Ideas,0,5/5/2008 10:05 PM,middle,0.0,0.0,78,37,contributor,0
21578,Jmkent,Wal Mart,Other+Involvement+Ideas,0,4/25/2008 9:43 AM,middle,0.0,0.0,0,-1,unknown,0
60358,loyalanna,Double organic hard boiled eggs,Food,0,11/20/2013 8:08 PM,middle,1.0,0.0,0,-1,unknown,0
2149,Harmony,More coffee you drink more funds for humanitarian projects/saving the planet,Social+Responsibility,0,3/19/2008 3:08 PM,middle,0.0,0.0,0,-1,unknown,0
21577,Heybdude,Help Stop Malaria,Other+Involvement+Ideas,0,4/25/2008 8:58 AM,middle,0.0,0.0,0,-1,unknown,0
12591,tnash,Local Roasting,Other+Experience+Ideas,0,5/9/2008 10:15 AM,middle,0.0,0.0,0,-1,unknown,0
60387,sinabina05,Bring back the classic apple fritters,Food,0,11/20/2013 6:21 PM,middle,0.0,2.3132559636508142e-07,49,12,contributor,0
60388,NoChange,Introduce a total cinnamon scone (no sugar sprinkles),Food,0,11/21/2013 7:03 AM,middle,0.0,0.0,0,-1,unknown,0
11831,NYCLIST,The Starbucks ATM Machine,Other+Experience+Ideas,0,3/24/2008 6:38 PM,middle,1.0,0.0,0,-1,unknown,0
69832,RandyM,game in a bottle TM,Other+Product+Ideas,0,5/20/2008 8:43 AM,middle,0.0,0.0,0,-1,unknown,0
109179,belldp,Bring back Global icon mugs,Merchandise+%26+Music,0,10/27/2013 3:46 PM,middle,6.0,0.0,5,3,contributor,0
68774,Hyacinthia,Bring back the Eggs Florentine breakfast sandwich,Food,0,5/22/2012 6:45 PM,middle,2.0,0.0,0,-1,unknown,0
21612,TxLdyBug,Starbucks Needs a Blog,Other+Involvement+Ideas,0,4/23/2008 12:49 PM,middle,0.0,0.0,0,-1,unknown,0
21611,intaglio,business networking,Other+Involvement+Ideas,0,4/23/2008 12:28 PM,middle,0.0,0.0,0,-1,unknown,0
11833,scook6,service,Other+Experience+Ideas,0,3/24/2008 7:08 PM,middle,0.0,0.0,0,-1,unknown,0
21610,messup,Coffee Grounds,Other+Involvement+Ideas,0,4/23/2008 10:59 AM,middle,0.0,0.0,0,-1,unknown,0
12589,bisch,TOP SECRET fRIDAY MAY 9.2008,Other+Experience+Ideas,0,5/9/2008 9:16 AM,middle,0.0,0.0,0,-1,unknown,0
69833,jdauthor,idea,Other+Product+Ideas,0,5/20/2008 9:44 AM,middle,0.0,0.0,0,-1,unknown,0
69834,star29,Traveler's Survival Kit,Other+Product+Ideas,0,5/20/2008 9:35 AM,middle,0.0,0.0,0,-1,unknown,0
60399,seajnt,Mark down the food that cannot be donated.,Food,0,11/20/2013 7:25 PM,middle,0.0,0.0,0,-1,unknown,0
18830,scabbers42,Gluten-free Products and Labels,Other+Experience+Ideas,0,11/21/2013 7:49 AM,middle,1.0,0.0,0,-1,unknown,0
68771,DrKND,Get the GMOs out of your products!,Food,0,9/17/2014 4:36 PM,middle,4.0,0.0,0,-1,unknown,0
21608,SamantaJ,Big Spender from Oprah,Other+Involvement+Ideas,0,4/23/2008 9:51 AM,middle,0.0,0.0,0,-1,unknown,0
21607,la_vero,why not? it can work!!!!,Other+Involvement+Ideas,0,4/23/2008 7:53 AM,middle,0.0,0.0,0,-1,unknown,0
109233,parkskm1,Ceramic Travel Mugs with good lids,Merchandise+%26+Music,0,11/21/2013 11:49 AM,middle,1.0,0.0,0,-1,unknown,0
67147,AliTop21,Bring back the old biscotti,Food,0,2/14/2014 11:07 AM,middle,0.0,0.0,0,-1,unknown,0
61687,promisedriven,Plain Greek yogurt,Food,0,11/20/2013 10:24 PM,middle,0.0,0.0,0,-1,unknown,0
21599,DrJ,Starbucks and their marketing dilemma,Other+Involvement+Ideas,0,4/24/2008 1:49 PM,middle,2.0,0.0,0,-1,unknown,0
69839,Brandonz,cheesecake frappuchinos,Other+Product+Ideas,0,5/20/2008 12:28 PM,middle,0.0,0.0,0,-1,unknown,0
106267,Tipitina,Red Cups for the Holidays,Merchandise+%26+Music,0,10/19/2011 12:03 PM,middle,2.0,0.0,0,-1,unknown,0
67148,GloriaBurgess,Warm baked goods,Food,0,2/11/2014 6:43 PM,middle,0.0,0.0,0,-1,unknown,0
21598,pbright,Starbucks Beauties,Other+Involvement+Ideas,0,4/24/2008 12:59 PM,middle,0.0,0.0,0,-1,unknown,0
60390,BucksQueenME,My wish list,Food,0,11/20/2013 6:23 PM,middle,0.0,0.0,0,-1,unknown,0
21597,SportGuy,Fantasy Sports Games,Other+Involvement+Ideas,0,4/24/2008 12:04 PM,middle,0.0,0.0,0,-1,unknown,0
11218,Silver,Website: Explain The Roasting Process,Other+Experience+Ideas,0,3/21/2008 11:20 PM,middle,0.0,0.0,0,-1,unknown,0
66296,COFFEEIS,Valentine's Day,Food,0,1/20/2014 2:33 PM,middle,0.0,0.0316887299191127,1130,1,contributor,0
21596,PrestonC,Fix web sie,Other+Involvement+Ideas,0,4/24/2008 9:29 AM,middle,0.0,0.0,0,-1,unknown,0
21595,latemama,calling all moms...,Other+Involvement+Ideas,0,4/24/2008 8:46 AM,middle,0.0,0.0,0,-1,unknown,0
21594,waves165,your logo on my van,Other+Involvement+Ideas,0,4/24/2008 8:18 AM,middle,0.0,0.0,0,-1,unknown,0
12418,Tarzan83,A Tip 3-5% What!,Other+Experience+Ideas,0,4/9/2008 8:20 PM,middle,0.0,0.0,0,-1,unknown,0
56663,cookies719,New Starbucks Location Charlotte,Atmosphere+%26+Locations,0,10/24/2013 4:55 AM,middle,0.0,0.0,0,-1,unknown,0
28309,WCorona,Drive through Stores near Train Stations,Building+Community,0,5/21/2008 10:19 AM,middle,1.0,0.0,0,-1,unknown,0
41068,sherryberryy,Value of gold stars,Starbucks+Card,0,11/25/2013 10:23 PM,middle,4.0,0.0,0,-1,unknown,0
90560,ShanghaiSean,I live in Shanghai and love the Mango Passion Fruit drinks.,Tea+%26+Other+Drinks,0,3/14/2010 9:07 PM,middle,2.0,0.0,0,-1,unknown,0
41098,charm3,Half price refills...or discount on refills,Starbucks+Card,0,11/21/2013 10:27 AM,middle,0.0,0.0,0,-1,unknown,0
41088,ViolinMahal,Annual Rewards and Earnings?,Starbucks+Card,0,2/16/2014 9:41 PM,middle,4.0,4.088553892110679e-09,3,3,contributor,0
41085,coffeepro88,"Give bonus stars for single purchase levels, 1 extra star for $20, 2 extra for $40 and so on.",Starbucks+Card,0,11/21/2013 3:37 AM,middle,0.0,0.0,0,-1,unknown,0
41084,Peachyjess,syrup option,Starbucks+Card,0,11/20/2013 10:54 PM,middle,1.0,0.0,0,-1,unknown,0
41079,Art6,Reward Stars based on amount spent,Starbucks+Card,0,11/21/2013 9:30 AM,middle,0.0,0.0,0,-1,unknown,0
41078,dion85,Double star Ventis,Starbucks+Card,0,11/21/2013 9:39 PM,middle,0.0,0.0,0,-1,unknown,0
51135,Breve15,"Kids section, healthier food",Atmosphere+%26+Locations,0,3/22/2008 2:59 PM,middle,1.0,0.0,0,-1,unknown,0
41064,Speak2Me,Reward Card based on money spent,Starbucks+Card,0,1/27/2014 8:26 AM,middle,2.0,0.0,0,-1,unknown,0
41116,2020rex,Award points for purchasing Starbucks multi-cup boxes.,Starbucks+Card,0,4/30/2014 4:29 PM,middle,2.0,0.0,0,-1,unknown,0
41060,Minnie6111,Points per specialty drink,Starbucks+Card,0,11/21/2013 5:20 PM,middle,0.0,0.0,0,-1,unknown,0
41053,lizcohen86,Gain a star for every $3 spent,Starbucks+Card,0,11/21/2013 9:45 AM,middle,1.0,0.0,0,-1,unknown,0
41044,kjv7,tip the baristas off of my sbux card,Starbucks+Card,0,11/23/2013 9:37 PM,middle,0.0,0.0,0,-1,unknown,0
41039,soehlbert,Starbucks App registers accurate number of purchases,Starbucks+Card,0,11/21/2013 2:27 PM,middle,1.0,0.0,0,-1,unknown,0
41035,teedee500,Earning Stars,Starbucks+Card,0,11/20/2013 10:04 PM,middle,0.0,0.0,0,-1,unknown,0
41022,tombiology70,Tall coffee with $20 gift card purchase,Starbucks+Card,0,11/21/2013 10:17 PM,middle,0.0,0.0,0,-1,unknown,0
41017,Micela,Earn Stars Faster,Starbucks+Card,0,11/22/2013 8:05 AM,middle,0.0,5.029321594298989e-06,35,0,contributor,0
41015,wquiles,A star per drink. I pads,Starbucks+Card,0,11/22/2013 6:07 AM,middle,0.0,0.0,0,-1,unknown,0
41106,JimmP,Super Rewards for Super Patrons,Starbucks+Card,0,11/20/2013 8:47 PM,middle,0.0,0.0,0,-1,unknown,0
90547,greenriver315,"International, ESPECIALLY Thai-style Coffee & Tea & Chocolate Drinks",Tea+%26+Other+Drinks,0,1/22/2013 8:08 PM,middle,0.0,0.0,0,-1,unknown,0
41005,Mt0528,Free Mug for Annual Card Members,Starbucks+Card,0,11/21/2013 11:50 AM,middle,0.0,0.0,0,-1,unknown,0
41155,ajfett19,Stars for drinks,Starbucks+Card,0,11/21/2013 4:53 AM,middle,0.0,0.0,0,-1,unknown,0
41170,Shawna_Rae89,No Min. Limit on Reloading Rewards Card,Starbucks+Card,0,11/21/2013 8:07 AM,middle,0.0,0.0,0,-1,unknown,0
41168,Jantasy,transferring funds,Starbucks+Card,0,11/22/2013 7:28 PM,middle,0.0,0.0,0,-1,unknown,0
41165,hoodom,Another level of reward to include free soy and syrup,Starbucks+Card,0,11/21/2013 8:06 AM,middle,0.0,0.0,0,-1,unknown,0
41163,nowimwhite27,Reward stars,Starbucks+Card,0,11/20/2013 9:11 PM,middle,0.0,0.0,0,-1,unknown,0
41162,Monifieth,Expand Sports Theme Cards,Starbucks+Card,0,11/20/2013 8:11 PM,middle,0.0,0.0,0,-1,unknown,0
41161,galvezr,bring back gold member perks,Starbucks+Card,0,2/11/2014 6:14 PM,middle,1.0,0.0,0,-1,unknown,0
41158,amstutz,"Bring back the free upgrades (soy, syrups) in rewards",Starbucks+Card,0,11/20/2013 7:31 PM,middle,0.0,0.0,0,-1,unknown,0
41156,Nauragee,Starbucks Gold Card,Starbucks+Card,0,11/21/2013 8:53 AM,middle,0.0,0.0,0,-1,unknown,0
90469,grdice,You should make your green tea (matcha) latte sugar free,Tea+%26+Other+Drinks,0,10/22/2013 2:44 PM,middle,0.0,0.0,0,-1,unknown,0
41118,kelshiree,Loyalty card points,Starbucks+Card,0,11/20/2013 8:09 PM,middle,0.0,0.0,0,-1,unknown,0
90487,shawn123,Apple Chai,Tea+%26+Other+Drinks,0,3/30/2008 4:57 PM,middle,0.0,0.0,0,-1,unknown,0
90494,becka82,Vivanno and Soy Milk!,Tea+%26+Other+Drinks,0,7/23/2008 12:15 PM,middle,3.0,0.0,0,-1,unknown,0
41144,GreatScott,More Reward Levels,Starbucks+Card,0,11/21/2013 8:43 AM,middle,0.0,0.0,0,-1,unknown,0
41142,jaygelico13,"Star per item, 2 stars for expensive drinks",Starbucks+Card,0,11/21/2013 6:28 AM,middle,1.0,0.0,0,-1,unknown,0
41140,Nofo,Starbucks Card,Starbucks+Card,0,11/21/2013 7:53 AM,middle,0.0,0.0,0,-1,unknown,0
90536,AmirJoe,Shaken Iced Refresh Mint Tea,Tea+%26+Other+Drinks,0,7/6/2013 2:28 PM,middle,1.0,0.0,0,-1,unknown,0
14092,Eisen_Yeo,Free iPhone Video Ringtone for SB,Other+Experience+Ideas,0,11/12/2008 6:06 AM,middle,0.0,0.0,0,-1,unknown,0
41120,cme630,Free soy for gold members,Starbucks+Card,0,11/21/2013 5:12 AM,middle,0.0,0.0,0,-1,unknown,0
41006,purpleorchid,Free incentives for being gold.,Starbucks+Card,0,11/21/2013 12:39 PM,middle,0.0,0.0,0,-1,unknown,0
90650,jejiviji,Boosts Added to Drinks,Tea+%26+Other+Drinks,0,4/4/2008 7:23 AM,middle,1.0,0.0,0,-1,unknown,0
40820,TheDean,Honor Top Monthly Star Earners/ Lifetime Star Count,Starbucks+Card,0,11/20/2013 8:46 PM,middle,0.0,0.0,0,-1,unknown,0
14080,StarbucksBabs,Starbucks Dog,Other+Experience+Ideas,0,11/20/2008 5:21 AM,middle,0.0,0.0,0,-1,unknown,0
40892,Mommieof3,A Reward Star for Every Drink- not every visit,Starbucks+Card,0,11/21/2013 1:54 PM,middle,0.0,0.0,0,-1,unknown,0
51231,Cutiz265,Starbucks Should Be Everywhere!!!!,Atmosphere+%26+Locations,0,3/28/2008 4:41 PM,middle,3.0,0.0,0,-1,unknown,0
40885,nycclubgrl,Free drink every 10 stars instead of 12,Starbucks+Card,0,11/20/2013 9:37 PM,middle,0.0,0.0,0,-1,unknown,0
40878,Heinz57onthe15,Stars per drink,Starbucks+Card,0,11/21/2013 10:40 PM,middle,0.0,0.0,20,43,contributor,0
40876,Pookela,Rewards,Starbucks+Card,0,11/21/2013 7:46 PM,middle,0.0,0.0,0,-1,unknown,0
40874,noemy,On dash rewards same golds for gold member or regular member,Starbucks+Card,0,11/21/2013 8:19 AM,middle,0.0,0.0,0,-1,unknown,0
40872,ammie,Starbucks cards with the city names,Starbucks+Card,0,11/20/2013 8:53 PM,middle,0.0,0.0,0,-1,unknown,0
