suggestionId,author,title,category,votes,timestamp,segment,n_comments,author_bt,author_comm,author_role,success,log_comments,bt_z
69927,imtiaz,Great,Other+Product+Ideas,0,2008-05-12 23:52:00,middle,0.0,,,,0,0.0,
109306,redteaK8,Tumlber that IS NOT plastic,Merchandise+%26+Music,0,2013-11-28 21:27:00,middle,0.0,,,,0,0.0,
69925,Fish123,Tree Planting,Other+Product+Ideas,0,2008-05-12 18:18:00,middle,0.0,,,,0,0.0,
109284,tyoh31,Coffee mugs,Merchandise+%26+Music,0,2013-11-25 18:10:00,middle,0.0,,,,0,0.0,
11788,EDuff,Stirrers,Other+Experience+Ideas,0,2008-03-25 07:55:00,middle,0.0,,,,0,0.0,
69933,smith49,sweet ta,Other+Product+Ideas,0,2008-05-13 11:41:00,middle,4.0,,,,0,1.6094379124341003,
21526,MelissaR,Customer Appreciation,Other+Involvement+Ideas,0,2008-04-26 20:45:00,middle,1.0,,,,0,0.6931471805599453,
109343,blonde12,Selling Sbux product at local grocery stores,Merchandise+%26+Music,0,2013-11-24 14:41:00,middle,3.0,1.4796273582381417e-05,3.0,client,0,1.3862943611198906,-0.6227951794595687
60272,newlifechitwn,Sandwiches,Food,0,2013-11-21 07:21:00,middle,0.0,,,,0,0.0,
18775,william_daFro,Additional Filter for Drip Coffee,Other+Experience+Ideas,0,2013-11-21 11:08:00,middle,0.0,,,,0,0.0,
69936,gmcoffee,better starbucks,Other+Product+Ideas,0,2008-05-08 19:13:00,middle,0.0,,,,0,0.0,
11783,sharonal,Starbucks locator,Other+Experience+Ideas,0,2008-03-25 05:26:00,middle,0.0,,,,0,0.0,
21522,brandomc,Back to the Basics,Other+Involvement+Ideas,0,2008-04-29 07:08:00,middle,0.0,,,,0,0.0,
69940,Starbux8,Iced Drinks,Other+Product+Ideas,0,2008-05-09 12:59:00,middle,0.0,,,,0,0.0,
12597,Musicals,Read It Easier,Other+Experience+Ideas,0,2008-05-06 05:35:00,middle,0.0,,,,0,0.0,
69942,jennwelc,Nutrition,Other+Product+Ideas,0,2008-05-10 05:31:00,middle,0.0,,,,0,0.0,
69943,alnh,Harvest Reserve & container,Other+Product+Ideas,0,2008-05-10 07:31:00,middle,0.0,,,,0,0.0,
21521,poncin,opening in Belgium,Other+Involvement+Ideas,0,2008-04-29 06:00:00,middle,0.0,,,,0,0.0,
69944,alnh,Harvest Reserve & container,Other+Product+Ideas,0,2008-05-10 07:27:00,middle,0.0,,,,0,0.0,
60259,malt_and_hops,Bring back biscotti jar,Food,0,2013-11-20 19:16:00,middle,1.0,,,,0,0.6931471805599453,
109354,RC_SBLover,Starbucks Refresher Bottle,Merchandise+%26+Music,0,2013-11-24 22:02:00,middle,0.0,,,,0,0.0,
21576,2TopBlak,Recycle!,Other+Involvement+Ideas,0,2008-04-25 05:58:00,middle,0.0,,,,0,0.0,
11821,idan,Coffee Date - In action or auction?,Other+Experience+Ideas,0,2008-03-24 16:17:00,middle,0.0,,,,0,0.0,
106174,cripcoffee,K-Cups.  It's time.,Merchandise+%26+Music,0,2011-08-17 10:44:00,middle,6.0,,,,0,1.9459101490553132,
61666,blackbombchu,Get back the old almond packs.,Food,0,2014-03-01 15:56:00,middle,1.0,,,,0,0.6931471805599453,
69821,realdog,Chocolate Candy,Other+Product+Ideas,0,2008-05-22 05:35:00,middle,0.0,,,,0,0.0,
67144,LatteFan14,Disappointed in New Slow-Roasted Ham & Swiss Breakfast Sandwich,Food,0,2014-03-04 07:57:00,middle,0.0,,,,0,0.0,
68806,BINKY81,"Paleo / Organic cookies, muffins, bars, etc",Food,0,2014-06-21 07:37:00,middle,0.0,,,,0,0.0,
21622,careynoe,Things to Consider,Other+Involvement+Ideas,0,2008-04-22 08:47:00,middle,1.0,,,,0,0.6931471805599453,
115681,mermaidia,Soy Frappuccino Bottled Drinks,Frappuccino+Beverages,0,2013-11-21 06:22:00,middle,1.0,0.0,13.0,client,0,0.6931471805599453,-0.6229913581357263
69820,hulenmj,new coffee drink,Other+Product+Ideas,0,2008-05-21 21:32:00,middle,0.0,,,,0,0.0,
69819,rehgerkj,StarbucksBears!,Other+Product+Ideas,0,2008-05-21 16:38:00,middle,1.0,,,,0,0.6931471805599453,
11844,braydenp,music!,Other+Experience+Ideas,0,2008-03-31 08:38:00,middle,0.0,,,,0,0.0,
109134,kelspresso,Bring back the removable double-walled insulated tumbler,Merchandise+%26+Music,0,2013-11-20 19:01:00,middle,0.0,,,,0,0.0,
10934,home5108,How About Price Reductions??,Other+Experience+Ideas,0,2008-03-20 16:14:00,middle,0.0,,,,0,0.0,
21631,jackey,stylish furniture,Other+Involvement+Ideas,0,2008-04-22 14:04:00,middle,0.0,,,,0,0.0,
26294,GAC0850,Fair share,"Ordering,+Payment+%26+Pick-Up",0,2008-03-19 14:56:00,middle,0.0,,,,0,0.0,
11842,JoJo,WebSite,Other+Experience+Ideas,0,2008-03-30 13:27:00,middle,0.0,,,,0,0.0,
26292,bjazzed,swipe to know,"Ordering,+Payment+%26+Pick-Up",0,2008-03-19 15:29:00,middle,0.0,,,,0,0.0,
69822,LizStar,Add more supplement options,Other+Product+Ideas,0,2008-05-19 13:54:00,middle,0.0,,,,0,0.0,
26300,Sandy,A great Personal Idea for Starbucks,"Ordering,+Payment+%26+Pick-Up",0,2008-03-19 14:31:00,middle,0.0,,,,0,0.0,
26301,coffee43,Coffee Line,"Ordering,+Payment+%26+Pick-Up",0,2008-03-19 14:28:00,middle,0.0,,,,0,0.0,
69824,mondocup,Bowl 'O' Bucks,Other+Product+Ideas,0,2008-05-19 16:33:00,middle,1.0,,,,0,0.6931471805599453,
21621,martyem,vendors allowed,Other+Involvement+Ideas,0,2008-04-22 08:40:00,middle,4.0,,,,0,1.6094379124341003,
21620,clsemoni,Change my screen name,Other+Involvement+Ideas,0,2008-04-23 18:31:00,middle,0.0,,,,0,0.0,
21619,ChiJames,Stock,Other+Involvement+Ideas,0,2008-04-23 17:58:00,middle,0.0,0.0,45.0,client,0,0.0,-0.6229913581357263
109144,SbuxFiend,More You Are Here Mugs!,Merchandise+%26+Music,0,2013-11-20 09:02:00,middle,0.0,,,,0,0.0,
68801,cofeeee,Still waiting for the original Turkey Bacon to return...,Food,0,2014-10-19 11:48:00,middle,0.0,,,,0,0.0,
21618,theguest,Registering to Share My Idea,Other+Involvement+Ideas,0,2008-04-23 18:49:00,middle,1.0,,,,0,0.6931471805599453,
12425,cof_luv,News papers and magazines,Other+Experience+Ideas,0,2008-04-09 13:47:00,middle,0.0,,,,0,0.0,
12588,giff,Wash basins w/Pizza Hut,Other+Experience+Ideas,0,2008-05-09 09:26:00,middle,0.0,,,,0,0.0,
68794,Stillwater13,Bring back the healthier choices,Food,0,2015-03-09 09:03:00,middle,0.0,,,,0,0.0,
109148,teg74,Bike Bottle,Merchandise+%26+Music,0,2013-11-20 18:07:00,middle,0.0,,,,0,0.0,
69829,andrewim,Dir.,Other+Product+Ideas,0,2008-05-20 02:48:00,middle,0.0,,,,0,0.0,
9845,demitas,Recycling,Social+Responsibility,0,2012-11-20 09:41:00,middle,1.0,,,,0,0.6931471805599453,
109153,tiffanyashley,For here mugs,Merchandise+%26+Music,0,2013-11-20 18:14:00,middle,0.0,,,,0,0.0,
11843,Vegas,"""Green""",Other+Experience+Ideas,0,2008-03-30 21:02:00,middle,0.0,,,,0,0.0,
69814,pearly,Re-usable Cold Cups,Other+Product+Ideas,0,2008-05-21 12:59:00,middle,0.0,,,,0,0.0,
11822,speechy,Smells like fresh brewed desperation,Other+Experience+Ideas,0,2008-03-24 16:40:00,middle,2.0,0.0,20.0,client,0,1.0986122886681098,-0.6229913581357263
21647,flgators,Charity Fundraising,Other+Involvement+Ideas,0,2008-04-21 14:48:00,middle,0.0,1.0547817597481785e-06,29.0,client,0,0.0,-0.6229773731490261
21644,rome,Job placement,Other+Involvement+Ideas,0,2008-04-21 11:56:00,middle,0.0,,,,0,0.0,
69807,ibunny,yumm,Other+Product+Ideas,0,2008-05-20 19:52:00,middle,1.0,,,,0,0.6931471805599453,
69805,luvmysb,Share the stomache,Other+Product+Ideas,0,2008-05-20 14:26:00,middle,0.0,,,,0,0.0,
26271,deeroff,gomobo,"Ordering,+Payment+%26+Pick-Up",0,2008-03-19 13:46:00,middle,0.0,,,,0,0.0,
18850,rhh,Add fresh ground nutmeg,Other+Experience+Ideas,0,2013-11-21 07:24:00,middle,0.0,,,,0,0.0,
109129,lngmdw2,Larger ceramic cups,Merchandise+%26+Music,0,2013-11-20 18:45:00,middle,0.0,,,,0,0.0,
109128,63F9ACF1-C608-4AC8-98FA-E7DA5A58DF83,Starbucks Bears,Merchandise+%26+Music,0,2013-11-20 18:44:00,middle,0.0,,,,0,0.0,
21632,jpwrkb,Mocha,Other+Involvement+Ideas,0,2008-04-22 14:52:00,middle,0.0,,,,0,0.0,
22763,oedipus451,giftcards gone green,Other+Involvement+Ideas,0,2009-02-24 17:48:00,middle,5.0,,,,0,1.791759469228055,
21649,Carson,Print Media,Other+Involvement+Ideas,0,2008-04-21 15:21:00,middle,0.0,,,,0,0.0,
69802,JDsHawks,Rewards,Other+Product+Ideas,0,2008-05-23 11:40:00,middle,0.0,,,,0,0.0,
60445,sbrunell,Sugar free food and more Sugar free drinks,Food,0,2013-11-20 20:39:00,middle,0.0,,,,0,0.0,
21652,annertz,Cappuccino/Latte Bar at Catering Venues,Other+Involvement+Ideas,0,2008-04-21 17:00:00,middle,0.0,,,,0,0.0,
2130,freejava,All Trade is Fair,Social+Responsibility,0,2008-03-19 18:34:00,middle,4.0,,,,0,1.6094379124341003,
21643,BRudders,Quick Scan of all ideas...,Other+Involvement+Ideas,0,2008-04-21 11:30:00,middle,0.0,,,,0,0.0,
24900,Klausthemouse,Surveys straight to the account,Other+Involvement+Ideas,0,2013-04-06 12:36:00,middle,0.0,,,,0,0.0,
21642,trots,incredible idea,Other+Involvement+Ideas,0,2008-04-21 11:07:00,middle,0.0,,,,0,0.0,
2134,max,Environmental Consulting Division,Social+Responsibility,0,2008-03-19 20:01:00,middle,0.0,,,,0,0.0,
21641,corky4,New location,Other+Involvement+Ideas,0,2008-04-21 10:46:00,middle,0.0,,,,0,0.0,
11847,Baseball,a screen for customers to see other customers drinks,Other+Experience+Ideas,0,2008-04-01 16:21:00,middle,0.0,,,,0,0.0,
11213,Natt,English magazines at China stores,Other+Experience+Ideas,0,2008-03-21 21:30:00,middle,0.0,,,,0,0.0,
68814,JackCB,Vegan Food,Food,0,2015-01-14 11:43:00,middle,2.0,,,,0,1.0986122886681098,
21640,mame54,Environment,Other+Involvement+Ideas,0,2008-04-21 09:09:00,middle,0.0,,,,0,0.0,
109133,ashlyn04,Tazo Chi tea Christmas ornament.,Merchandise+%26+Music,0,2013-11-20 18:49:00,middle,1.0,,,,0,0.6931471805599453,
69811,adrieb,Sell Starbucks art and furniture,Other+Product+Ideas,0,2008-05-21 11:42:00,middle,0.0,,,,0,0.0,
60432,nikesh,New Cake Pop Flavours,Food,0,2014-09-13 11:18:00,middle,1.0,,,,0,0.6931471805599453,
60431,Gandalfs,Source pastries locally.,Food,0,2014-01-24 08:02:00,middle,20.0,0.0,3.0,contributor,0,3.044522437723423,-0.6229913581357263
21638,tahoemom,Starbucks Stands Alone,Other+Involvement+Ideas,0,2008-04-22 17:27:00,middle,0.0,,,,0,0.0,
21636,MJWillo,Bulletin Idea,Other+Involvement+Ideas,0,2008-04-23 06:04:00,middle,1.0,,,,0,0.6931471805599453,
21633,agigante,to Howard d. Schultz,Other+Involvement+Ideas,0,2008-04-22 13:59:00,middle,0.0,,,,0,0.0,
69813,Brisket,Best Idea Ever!!!!!!,Other+Product+Ideas,0,2008-05-21 12:56:00,middle,0.0,,,,0,0.0,
69830,harrim,Starbucks Card - Variety Design,Other+Product+Ideas,0,2008-05-20 05:03:00,middle,0.0,,,,0,0.0,
69831,stlrealt,Wireless Access,Other+Product+Ideas,0,2008-05-20 05:17:00,middle,4.0,,,,0,1.6094379124341003,
11835,Aidenn,The Cafe Phenomenon,Other+Experience+Ideas,0,2008-03-24 18:47:00,middle,0.0,,,,0,0.0,
60377,calipress,Nutty banana muffin,Food,0,2013-11-20 19:38:00,middle,0.0,,,,0,0.0,
69854,weirdpu,actual starbucks promo/marketing cartoon!!,Other+Product+Ideas,0,2008-05-18 10:19:00,middle,0.0,,,,0,0.0,
10932,SPEEDY1,TASTE TESTS,Other+Experience+Ideas,0,2008-03-20 16:09:00,middle,0.0,0.0008832554824682031,0.0,contributor,0,0.0,-0.6112805790470125
11221,Sunders,How to get ideas to corporate? Is this the way?,Other+Experience+Ideas,0,2008-03-22 17:01:00,middle,0.0,,,,0,0.0,
26357,tsims,my signature order,"Ordering,+Payment+%26+Pick-Up",0,2008-03-19 22:19:00,middle,0.0,,,,0,0.0,
26354,GENER8OR,speed dial,"Ordering,+Payment+%26+Pick-Up",0,2008-03-19 22:40:00,middle,0.0,,,,0,0.0,
67150,Nevets,Food,Food,0,2014-02-09 09:18:00,middle,0.0,,,,0,0.0,
26353,oregon08,Internet Ordering,"Ordering,+Payment+%26+Pick-Up",0,2008-03-19 23:22:00,middle,0.0,,,,0,0.0,
64408,WizardBill,No La Boulange Food at Starbucks,Food,0,2013-04-22 17:59:00,middle,4.0,,,,0,1.6094379124341003,
9863,Lucky50,"Please don't politcize starbucks. Mr. Cathey held firm to his eternal spiritual beliefs, please keep shifting social changes out of the equation.",Social+Responsibility,0,2012-08-13 05:08:00,middle,16.0,,,,0,2.833213344056216,
26346,alterboy,Self Serving Coffee Station,"Ordering,+Payment+%26+Pick-Up",0,2008-03-20 14:11:00,middle,3.0,,,,0,1.3862943611198906,
21591,mmolloy,Support Non Profits to Create Loyal Customers,Other+Involvement+Ideas,0,2008-04-24 06:54:00,middle,0.0,,,,0,0.0,
18818,SteveinP,Have someone at Corporate address the Starbucksstore.com shipping problem IMMEDIATELY,Other+Experience+Ideas,0,2013-12-13 13:31:00,middle,3.0,1.8592554290973191e-06,3.0,client,0,1.3862943611198906,-0.6229667069107616
109235,PamelaA,"Bring back the stainless steel French Press, so the pot can be kept warm on a stovetop.",Merchandise+%26+Music,0,2013-11-21 16:49:00,middle,0.0,,,,0,0.0,
109234,cocoa1,Travel mug with twist lid,Merchandise+%26+Music,0,2013-11-21 13:26:00,middle,0.0,,,,0,0.0,
106215,McMonkeyMcBean,Itunes cards should be Music only. No Apps.,Merchandise+%26+Music,0,2011-11-09 10:35:00,middle,2.0,,,,0,1.0986122886681098,
69855,Espr,Sirena Coffee Club,Other+Product+Ideas,0,2008-05-18 16:32:00,middle,0.0,,,,0,0.0,
69856,mabsosa,pursuit of happiness ? ;),Other+Product+Ideas,0,2008-05-18 17:30:00,middle,0.0,,,,0,0.0,
69857,henmtg,kids,Other+Product+Ideas,0,2008-05-18 19:15:00,middle,0.0,,,,0,0.0,
60368,Oma59,Steel cut oatmeal,Food,0,2013-11-21 06:49:00,middle,0.0,,,,0,0.0,
115671,DCagigal,More SKINNY Options,Frappuccino+Beverages,0,2013-11-21 06:27:00,middle,0.0,,,,0,0.0,
21584,GFaeries,fun in the sun,Other+Involvement+Ideas,0,2008-04-23 20:03:00,middle,0.0,,,,0,0.0,
21583,ChiJames,Partner of the Month,Other+Involvement+Ideas,0,2008-04-23 18:39:00,middle,0.0,0.0,45.0,client,0,0.0,-0.6229913581357263
21582,savyone,event marketing,Other+Involvement+Ideas,0,2008-04-25 13:01:00,middle,0.0,,,,0,0.0,
69861,dms777,New Mascot for Starbucks: Joey the Chinchilla! Read on...,Other+Product+Ideas,0,2008-05-15 12:07:00,middle,0.0,,,,0,0.0,
26373,hanalei,hanalei,"Ordering,+Payment+%26+Pick-Up",0,2008-03-20 20:54:00,middle,1.0,,,,0,0.6931471805599453,
21579,davistow,Saw this at a Pa. Store,Other+Involvement+Ideas,0,2008-04-25 10:34:00,middle,0.0,,,,0,0.0,
12593,gameplan,EXPERIENCE IMPROVEMENT - RESTAURANTS,Other+Experience+Ideas,0,2008-05-05 22:05:00,middle,0.0,0.0,4.0,contributor,0,0.0,-0.6229913581357263
21578,Jmkent,Wal Mart,Other+Involvement+Ideas,0,2008-04-25 09:43:00,middle,0.0,,,,0,0.0,
60358,loyalanna,Double organic hard boiled eggs,Food,0,2013-11-20 20:08:00,middle,1.0,,,,0,0.6931471805599453,
2149,Harmony,More coffee you drink more funds for humanitarian projects/saving the planet,Social+Responsibility,0,2008-03-19 15:08:00,middle,0.0,,,,0,0.0,
21577,Heybdude,Help Stop Malaria,Other+Involvement+Ideas,0,2008-04-25 08:58:00,middle,0.0,,,,0,0.0,
12591,tnash,Local Roasting,Other+Experience+Ideas,0,2008-05-09 10:15:00,middle,0.0,,,,0,0.0,
60387,sinabina05,Bring back the classic apple fritters,Food,0,2013-11-20 18:21:00,middle,0.0,2.3132559636508142e-07,25.0,client,0,0.0,-0.6229882910696165
60388,NoChange,Introduce a total cinnamon scone (no sugar sprinkles),Food,0,2013-11-21 07:03:00,middle,0.0,,,,0,0.0,
11831,NYCLIST,The Starbucks ATM Machine,Other+Experience+Ideas,0,2008-03-24 18:38:00,middle,1.0,,,,0,0.6931471805599453,
69832,RandyM,game in a bottle TM,Other+Product+Ideas,0,2008-05-20 08:43:00,middle,0.0,,,,0,0.0,
109179,belldp,Bring back Global icon mugs,Merchandise+%26+Music,0,2013-10-27 15:46:00,middle,6.0,0.0,3.0,client,0,1.9459101490553132,-0.6229913581357263
68774,Hyacinthia,Bring back the Eggs Florentine breakfast sandwich,Food,0,2012-05-22 18:45:00,middle,2.0,,,,0,1.0986122886681098,
21612,TxLdyBug,Starbucks Needs a Blog,Other+Involvement+Ideas,0,2008-04-23 12:49:00,middle,0.0,,,,0,0.0,
21611,intaglio,business networking,Other+Involvement+Ideas,0,2008-04-23 12:28:00,middle,0.0,,,,0,0.0,
11833,scook6,service,Other+Experience+Ideas,0,2008-03-24 19:08:00,middle,0.0,,,,0,0.0,
21610,messup,Coffee Grounds,Other+Involvement+Ideas,0,2008-04-23 10:59:00,middle,0.0,,,,0,0.0,
12589,bisch,TOP SECRET fRIDAY MAY 9.2008,Other+Experience+Ideas,0,2008-05-09 09:16:00,middle,0.0,,,,0,0.0,
69833,jdauthor,idea,Other+Product+Ideas,0,2008-05-20 09:44:00,middle,0.0,,,,0,0.0,
69834,star29,Traveler's Survival Kit,Other+Product+Ideas,0,2008-05-20 09:35:00,middle,0.0,,,,0,0.0,
60399,seajnt,Mark down the food that cannot be donated.,Food,0,2013-11-20 19:25:00,middle,0.0,,,,0,0.0,
18830,scabbers42,Gluten-free Products and Labels,Other+Experience+Ideas,0,2013-11-21 07:49:00,middle,1.0,,,,0,0.6931471805599453,
68771,DrKND,Get the GMOs out of your products!,Food,0,2014-09-17 16:36:00,middle,4.0,,,,0,1.6094379124341003,
21608,SamantaJ,Big Spender from Oprah,Other+Involvement+Ideas,0,2008-04-23 09:51:00,middle,0.0,,,,0,0.0,
21607,la_vero,why not? it can work!!!!,Other+Involvement+Ideas,0,2008-04-23 07:53:00,middle,0.0,,,,0,0.0,
109233,parkskm1,Ceramic Travel Mugs with good lids,Merchandise+%26+Music,0,2013-11-21 11:49:00,middle,1.0,,,,0,0.6931471805599453,
67147,AliTop21,Bring back the old biscotti,Food,0,2014-02-14 11:07:00,middle,0.0,,,,0,0.0,
61687,promisedriven,Plain Greek yogurt,Food,0,2013-11-20 22:24:00,middle,0.0,,,,0,0.0,
21599,DrJ,Starbucks and their marketing dilemma,Other+Involvement+Ideas,0,2008-04-24 13:49:00,middle,2.0,,,,0,1.0986122886681098,
69839,Brandonz,cheesecake frappuchinos,Other+Product+Ideas,0,2008-05-20 12:28:00,middle,0.0,,,,0,0.0,
106267,Tipitina,Red Cups for the Holidays,Merchandise+%26+Music,0,2011-10-19 12:03:00,middle,2.0,,,,0,1.0986122886681098,
67148,GloriaBurgess,Warm baked goods,Food,0,2014-02-11 18:43:00,middle,0.0,,,,0,0.0,
21598,pbright,Starbucks Beauties,Other+Involvement+Ideas,0,2008-04-24 12:59:00,middle,0.0,,,,0,0.0,
60390,BucksQueenME,My wish list,Food,0,2013-11-20 18:23:00,middle,0.0,,,,0,0.0,
21597,SportGuy,Fantasy Sports Games,Other+Involvement+Ideas,0,2008-04-24 12:04:00,middle,0.0,,,,0,0.0,
11218,Silver,Website: Explain The Roasting Process,Other+Experience+Ideas,0,2008-03-21 23:20:00,middle,0.0,,,,0,0.0,
66296,COFFEEIS,Valentine's Day,Food,0,2014-01-20 14:33:00,middle,0.0,0.0316887299191127,0.0,contributor,0,0.0,-0.20284144335950605
21596,PrestonC,Fix web sie,Other+Involvement+Ideas,0,2008-04-24 09:29:00,middle,0.0,,,,0,0.0,
21595,latemama,calling all moms...,Other+Involvement+Ideas,0,2008-04-24 08:46:00,middle,0.0,,,,0,0.0,
21594,waves165,your logo on my van,Other+Involvement+Ideas,0,2008-04-24 08:18:00,middle,0.0,,,,0,0.0,
12418,Tarzan83,A Tip 3-5% What!,Other+Experience+Ideas,0,2008-04-09 20:20:00,middle,0.0,,,,0,0.0,
56663,cookies719,New Starbucks Location Charlotte,Atmosphere+%26+Locations,0,2013-10-24 04:55:00,middle,0.0,,,,0,0.0,
28309,WCorona,Drive through Stores near Train Stations,Building+Community,0,2008-05-21 10:19:00,middle,1.0,,,,0,0.6931471805599453,
41068,sherryberryy,Value of gold stars,Starbucks+Card,0,2013-11-25 22:23:00,middle,4.0,,,,0,1.6094379124341003,
90560,ShanghaiSean,I live in Shanghai and love the Mango Passion Fruit drinks.,Tea+%26+Other+Drinks,0,2010-03-14 21:07:00,middle,2.0,,,,0,1.0986122886681098,
41098,charm3,Half price refills...or discount on refills,Starbucks+Card,0,2013-11-21 10:27:00,middle,0.0,,,,0,0.0,
41088,ViolinMahal,Annual Rewards and Earnings?,Starbucks+Card,0,2014-02-16 21:41:00,middle,4.0,4.088553892110679e-09,3.0,client,0,1.6094379124341003,-0.6229913039270037
41085,coffeepro88,"Give bonus stars for single purchase levels, 1 extra star for $20, 2 extra for $40 and so on.",Starbucks+Card,0,2013-11-21 03:37:00,middle,0.0,,,,0,0.0,
41084,Peachyjess,syrup option,Starbucks+Card,0,2013-11-20 22:54:00,middle,1.0,,,,0,0.6931471805599453,
41079,Art6,Reward Stars based on amount spent,Starbucks+Card,0,2013-11-21 09:30:00,middle,0.0,,,,0,0.0,
41078,dion85,Double star Ventis,Starbucks+Card,0,2013-11-21 21:39:00,middle,0.0,,,,0,0.0,
51135,Breve15,"Kids section, healthier food",Atmosphere+%26+Locations,0,2008-03-22 14:59:00,middle,1.0,,,,0,0.6931471805599453,
41064,Speak2Me,Reward Card based on money spent,Starbucks+Card,0,2014-01-27 08:26:00,middle,2.0,,,,0,1.0986122886681098,
41116,2020rex,Award points for purchasing Starbucks multi-cup boxes.,Starbucks+Card,0,2014-04-30 16:29:00,middle,2.0,,,,0,1.0986122886681098,
41060,Minnie6111,Points per specialty drink,Starbucks+Card,0,2013-11-21 17:20:00,middle,0.0,,,,0,0.0,
41053,lizcohen86,Gain a star for every $3 spent,Starbucks+Card,0,2013-11-21 09:45:00,middle,1.0,,,,0,0.6931471805599453,
41044,kjv7,tip the baristas off of my sbux card,Starbucks+Card,0,2013-11-23 21:37:00,middle,0.0,,,,0,0.0,
41039,soehlbert,Starbucks App registers accurate number of purchases,Starbucks+Card,0,2013-11-21 14:27:00,middle,1.0,,,,0,0.6931471805599453,
41035,teedee500,Earning Stars,Starbucks+Card,0,2013-11-20 22:04:00,middle,0.0,,,,0,0.0,
41022,tombiology70,Tall coffee with $20 gift card purchase,Starbucks+Card,0,2013-11-21 22:17:00,middle,0.0,,,,0,0.0,
41017,Micela,Earn Stars Faster,Starbucks+Card,0,2013-11-22 08:05:00,middle,0.0,5.029321594298989e-06,0.0,client,0,0.0,-0.6229246760994118
41015,wquiles,A star per drink. I pads,Starbucks+Card,0,2013-11-22 06:07:00,middle,0.0,,,,0,0.0,
41106,JimmP,Super Rewards for Super Patrons,Starbucks+Card,0,2013-11-20 20:47:00,middle,0.0,,,,0,0.0,
90547,greenriver315,"International, ESPECIALLY Thai-style Coffee & Tea & Chocolate Drinks",Tea+%26+Other+Drinks,0,2013-01-22 20:08:00,middle,0.0,,,,0,0.0,
41005,Mt0528,Free Mug for Annual Card Members,Starbucks+Card,0,2013-11-21 11:50:00,middle,0.0,,,,0,0.0,
41155,ajfett19,Stars for drinks,Starbucks+Card,0,2013-11-21 04:53:00,middle,0.0,,,,0,0.0,
41170,Shawna_Rae89,No Min. Limit on Reloading Rewards Card,Starbucks+Card,0,2013-11-21 08:07:00,middle,0.0,,,,0,0.0,
41168,Jantasy,transferring funds,Starbucks+Card,0,2013-11-22 19:28:00,middle,0.0,,,,0,0.0,
41165,hoodom,Another level of reward to include free soy and syrup,Starbucks+Card,0,2013-11-21 08:06:00,middle,0.0,,,,0,0.0,
41163,nowimwhite27,Reward stars,Starbucks+Card,0,2013-11-20 21:11:00,middle,0.0,,,,0,0.0,
41162,Monifieth,Expand Sports Theme Cards,Starbucks+Card,0,2013-11-20 20:11:00,middle,0.0,,,,0,0.0,
41161,galvezr,bring back gold member perks,Starbucks+Card,0,2014-02-11 18:14:00,middle,1.0,,,,0,0.6931471805599453,
41158,amstutz,"Bring back the free upgrades (soy, syrups) in rewards",Starbucks+Card,0,2013-11-20 19:31:00,middle,0.0,,,,0,0.0,
41156,Nauragee,Starbucks Gold Card,Starbucks+Card,0,2013-11-21 08:53:00,middle,0.0,,,,0,0.0,
90469,grdice,You should make your green tea (matcha) latte sugar free,Tea+%26+Other+Drinks,0,2013-10-22 14:44:00,middle,0.0,,,,0,0.0,
41118,kelshiree,Loyalty card points,Starbucks+Card,0,2013-11-20 20:09:00,middle,0.0,,,,0,0.0,
90487,shawn123,Apple Chai,Tea+%26+Other+Drinks,0,2008-03-30 16:57:00,middle,0.0,,,,0,0.0,
90494,becka82,Vivanno and Soy Milk!,Tea+%26+Other+Drinks,0,2008-07-23 12:15:00,middle,3.0,,,,0,1.3862943611198906,
41144,GreatScott,More Reward Levels,Starbucks+Card,0,2013-11-21 08:43:00,middle,0.0,,,,0,0.0,
41142,jaygelico13,"Star per item, 2 stars for expensive drinks",Starbucks+Card,0,2013-11-21 06:28:00,middle,1.0,,,,0,0.6931471805599453,
41140,Nofo,Starbucks Card,Starbucks+Card,0,2013-11-21 07:53:00,middle,0.0,,,,0,0.0,
90536,AmirJoe,Shaken Iced Refresh Mint Tea,Tea+%26+Other+Drinks,0,2013-07-06 14:28:00,middle,1.0,,,,0,0.6931471805599453,
14092,Eisen_Yeo,Free iPhone Video Ringtone for SB,Other+Experience+Ideas,0,2008-11-12 06:06:00,middle,0.0,,,,0,0.0,
41120,cme630,Free soy for gold members,Starbucks+Card,0,2013-11-21 05:12:00,middle,0.0,,,,0,0.0,
41006,purpleorchid,Free incentives for being gold.,Starbucks+Card,0,2013-11-21 12:39:00,middle,0.0,,,,0,0.0,
90650,jejiviji,Boosts Added to Drinks,Tea+%26+Other+Drinks,0,2008-04-04 07:23:00,middle,1.0,,,,0,0.6931471805599453,
40820,TheDean,Honor Top Monthly Star Earners/ Lifetime Star Count,Starbucks+Card,0,2013-11-20 20:46:00,middle,0.0,,,,0,0.0,
14080,StarbucksBabs,Starbucks Dog,Other+Experience+Ideas,0,2008-11-20 05:21:00,middle,0.0,,,,0,0.0,
40892,Mommieof3,A Reward Star for Every Drink- not every visit,Starbucks+Card,0,2013-11-21 13:54:00,middle,0.0,,,,0,0.0,
51231,Cutiz265,Starbucks Should Be Everywhere!!!!,Atmosphere+%26+Locations,0,2008-03-28 16:41:00,middle,3.0,,,,0,1.3862943611198906,
